viaje_id,vehiculo_id,chofer_id,zona_id,fecha,km_inicial,km_final,hora_salida,hora_llegada
14630,10,21,4,2024-06-09,20816.4,20856.2,06:24,08:35
14631,21,33,10,2024-06-09,185039.8,185093.7,07:14,13:06
14632,2,9,1,2024-06-09,196801.3,196833.4,06:00,07:26
14633,20,14,6,2024-06-09,159981.3,160058.9,08:25,11:53
14634,28,34,9,2024-06-10,2589.4,2640.1,06:48,08:59
14635,5,7,1,2024-06-10,176515.4,176587.8,06:18,12:33
14636,4,2,2,2024-06-10,199412.5,199490.7,06:30,11:53
14637,3,3,2,2024-06-10,176153.3,176345.3,08:23,15:36
14638,11,22,6,2024-06-10,153794.7,153962.8,07:49,13:14
14639,8,6,3,2024-06-10,191293.4,191386.4,06:17,11:51
14640,2,8,1,2024-06-10,196833.4,196889.8,07:53,10:25
14641,12,23,5,2024-06-10,189215.7,189359.1,06:18,13:40
14642,10,18,5,2024-06-10,20856.2,21005.5,07:19,12:52
14643,24,35,10,2024-06-10,13797.1,13968.4,07:09,12:04
14644,22,29,8,2024-06-10,35534.1,35678.6,06:36,11:37
14645,27,32,7,2024-06-10,203002.2,203067.5,07:37,10:30
14646,26,27,11,2024-06-10,205339.2,205404.4,06:14,10:23
14647,29,29,10,2024-06-11,187950.4,187997.8,08:17,10:26
14648,21,31,9,2024-06-11,185093.7,185155.0,08:14,11:06
14649,14,23,5,2024-06-11,136557.8,136747.1,07:47,14:32
14650,18,24,5,2024-06-11,152485.6,152629.6,08:27,13:46
14651,10,14,6,2024-06-11,21005.5,21118.5,08:17,13:52
14652,28,33,10,2024-06-11,2640.1,2791.9,07:22,12:29
14653,4,1,3,2024-06-11,199490.7,199541.3,07:03,09:59
14654,27,25,11,2024-06-11,203067.5,203121.8,07:17,09:39
14655,22,32,8,2024-06-11,35678.6,35827.3,07:33,12:57
14656,3,7,2,2024-06-11,176345.3,176429.1,08:08,11:01
14657,8,9,2,2024-06-11,191386.4,191520.6,06:16,12:32
14658,6,4,1,2024-06-11,179504.0,179670.1,07:17,13:43
14659,7,3,1,2024-06-11,183151.3,183202.1,07:36,09:36
14660,26,35,8,2024-06-11,205404.4,205437.0,07:04,08:33
14661,24,28,7,2024-06-11,13968.4,14029.4,08:48,13:11
14662,28,27,7,2024-06-12,2791.9,2869.7,08:24,11:54
14663,25,35,8,2024-06-12,200697.8,200869.2,07:03,15:11
14664,4,3,1,2024-06-12,199541.3,199728.6,06:08,14:08
14665,2,2,1,2024-06-12,196889.8,196954.7,06:40,09:38
14666,29,29,8,2024-06-12,187997.8,188026.0,07:01,08:22
14667,5,9,3,2024-06-12,176587.8,176682.3,06:46,12:21
14668,27,31,10,2024-06-12,203121.8,203285.2,06:06,13:11
14669,21,33,11,2024-06-12,185155.0,185214.3,08:29,12:40
14670,20,17,6,2024-06-12,160058.9,160237.1,07:27,14:00
14671,26,28,10,2024-06-12,205437.0,205485.3,08:32,10:18
14672,22,34,9,2024-06-12,35827.3,35881.7,08:49,10:42
14673,1,7,2,2024-06-12,174552.6,174590.6,07:35,09:22
14674,6,8,2,2024-06-12,179670.1,179827.2,08:20,13:06
14675,8,4,2,2024-06-12,191520.6,191587.5,07:28,13:23
14676,19,18,5,2024-06-12,28689.6,28808.2,07:29,11:13
14677,9,13,5,2024-06-12,139137.0,139253.4,06:21,14:02
14678,3,7,1,2024-06-13,176429.1,176569.0,08:37,13:32
14679,11,22,6,2024-06-13,153962.8,154036.2,06:50,10:18
14680,22,26,8,2024-06-13,35881.7,35916.9,07:32,09:02
14681,24,32,8,2024-06-13,14029.4,14185.9,07:21,14:16
14682,1,8,1,2024-06-13,174590.6,174622.2,06:57,08:16
14683,12,19,5,2024-06-13,189359.1,189467.4,07:53,14:51
14684,28,27,9,2024-06-13,2869.7,2920.8,07:36,10:13
14685,8,5,2,2024-06-13,191587.5,191764.1,07:22,15:00
14686,18,12,4,2024-06-13,152629.6,152669.6,08:54,10:16
14687,7,1,2,2024-06-13,183202.1,183313.3,06:15,11:48
14688,17,24,5,2024-06-13,10451.7,10503.5,06:34,11:06
14689,25,33,10,2024-06-13,200869.2,200957.8,08:41,13:13
14690,6,2,3,2024-06-13,179827.2,179988.7,08:51,13:38
14691,4,9,3,2024-06-13,199728.6,199773.6,06:19,07:57
14692,26,31,7,2024-06-13,205485.3,205525.0,07:55,09:39
14693,23,30,11,2024-06-13,164996.4,165071.3,07:45,11:25
14694,5,3,2,2024-06-13,176682.3,176732.1,06:23,08:17
14695,28,25,11,2024-06-14,2920.8,2957.3,08:32,11:16
14696,24,29,8,2024-06-14,14185.9,14359.5,06:10,11:15
14697,21,26,10,2024-06-14,185214.3,185309.4,07:55,13:19
14698,29,32,10,2024-06-14,188026.0,188084.5,08:43,11:00
14699,11,19,5,2024-06-14,154036.2,154156.1,07:02,13:23
14700,5,9,3,2024-06-14,176732.1,176847.0,06:38,13:03
14701,10,23,5,2024-06-14,21118.5,21225.1,07:07,12:22
14702,6,6,2,2024-06-14,179988.7,180063.8,08:20,13:17
14703,27,28,7,2024-06-14,203285.2,203365.7,08:13,11:43
14704,23,34,9,2024-06-14,165071.3,165127.1,06:25,09:28
14705,7,3,1,2024-06-14,183313.3,183402.0,07:13,13:07
14706,1,1,1,2024-06-14,174622.2,174662.4,06:38,08:04
14707,3,8,2,2024-06-14,176569.0,176715.1,07:46,15:26
14708,18,18,6,2024-06-14,152669.6,152811.4,07:49,12:16
14709,20,20,5,2024-06-14,160237.1,160301.6,06:21,08:29
14710,15,22,5,2024-06-15,181424.1,181589.9,07:24,13:45
14711,25,29,10,2024-06-15,200957.8,201011.8,07:20,10:42
14712,22,33,8,2024-06-15,35916.9,35960.5,06:18,09:04
14713,10,14,6,2024-06-15,21225.1,21324.2,08:09,11:34
14714,7,7,1,2024-06-15,183402.0,183444.0,07:32,09:07
14715,3,6,1,2024-06-15,176715.1,176889.4,06:40,12:22
14716,17,21,5,2024-06-15,10503.5,10611.8,07:29,11:38
14717,26,26,11,2024-06-15,205525.0,205607.0,08:40,12:26
14718,5,5,2,2024-06-15,176847.0,176999.9,07:28,13:19
14719,19,20,5,2024-06-15,28808.2,29000.2,07:46,14:36
14720,28,27,9,2024-06-15,2957.3,3027.5,07:39,09:54
14721,29,28,7,2024-06-15,188084.5,188222.2,06:26,12:50
14722,4,8,2,2024-06-15,199773.6,199925.4,07:33,15:04
14723,1,10,3,2024-06-15,174662.4,174767.3,07:58,11:27
14724,27,35,10,2024-06-15,203365.7,203531.1,06:35,14:15
14725,24,31,8,2024-06-15,14359.5,14465.5,08:21,12:57
14726,11,22,6,2024-06-16,154156.1,154313.8,07:34,13:30
14727,12,21,5,2024-06-16,189467.4,189616.5,08:37,14:08
14728,23,28,7,2024-06-16,165127.1,165197.9,08:07,11:33
14729,14,14,5,2024-06-16,136747.1,136834.1,07:34,12:34
14730,26,34,9,2024-06-16,205607.0,205652.5,07:34,09:13
14731,4,10,1,2024-06-16,199925.4,200005.1,08:32,13:16
14732,21,30,11,2024-06-16,185309.4,185357.5,06:57,09:02
14733,8,4,2,2024-06-16,191764.1,191786.7,07:17,08:43
14734,7,9,2,2024-06-16,183444.0,183616.5,07:04,12:18
14735,6,6,3,2024-06-16,180063.8,180142.1,07:57,12:01
14736,29,25,10,2024-06-16,188222.2,188403.3,07:02,13:53
14737,3,2,2,2024-06-16,176889.4,176992.7,07:19,13:19
14738,1,5,1,2024-06-16,174767.3,174939.5,08:29,14:51
14739,28,31,8,2024-06-16,3027.5,3118.8,08:54,15:28
14740,3,10,2,2024-06-17,176992.7,177038.7,06:27,09:21
14741,8,1,2,2024-06-17,191786.7,191922.2,07:36,15:25
14742,26,27,7,2024-06-17,205652.5,205701.0,07:15,12:03
14743,19,19,4,2024-06-17,29000.2,29035.8,07:26,08:55
14744,15,11,5,2024-06-17,181589.9,181775.3,07:24,14:25
14745,29,30,9,2024-06-17,188403.3,188479.8,07:02,09:42
14746,20,16,5,2024-06-17,160301.6,160402.1,08:17,12:41
14747,14,15,6,2024-06-17,136834.1,136987.6,07:13,11:43
14748,7,3,1,2024-06-17,183616.5,183761.4,08:43,14:25
14749,1,2,1,2024-06-17,174939.5,174972.2,07:21,08:41
14750,22,32,10,2024-06-17,35960.5,36052.6,07:06,10:35
14751,21,31,10,2024-06-17,185357.5,185504.5,06:44,12:40
14752,2,7,3,2024-06-17,196954.7,197129.5,08:04,13:37
14753,25,25,8,2024-06-17,201011.8,201091.2,07:56,15:27
14754,24,28,11,2024-06-17,14465.5,14542.6,06:52,09:54
14755,9,14,5,2024-06-18,139253.4,139301.0,08:18,11:37
14756,28,33,9,2024-06-18,3118.8,3153.2,08:32,09:51
14757,21,25,10,2024-06-18,185504.5,185613.4,07:55,12:32
14758,11,18,6,2024-06-18,154313.8,154411.0,06:24,10:47
14759,2,5,3,2024-06-18,197129.5,197203.2,06:25,12:45
14760,10,20,5,2024-06-18,21324.2,21505.4,06:26,12:11
14761,7,9,2,2024-06-18,183761.4,183906.7,06:52,13:42
14762,4,8,2,2024-06-18,200005.1,200092.4,06:45,13:52
14763,25,27,11,2024-06-18,201091.2,201202.3,08:08,11:34
14764,29,32,7,2024-06-18,188479.8,188518.7,06:09,08:18
14765,1,2,1,2024-06-18,174972.2,175018.4,08:54,11:33
14766,8,4,1,2024-06-18,191922.2,192039.4,07:42,12:30
14767,24,34,8,2024-06-18,14542.6,14634.5,06:08,13:54
14768,7,2,2,2024-06-19,183906.7,183957.4,07:13,09:29
14769,8,9,3,2024-06-19,192039.4,192083.4,08:56,13:57
14770,3,6,1,2024-06-19,177038.7,177107.0,08:18,11:36
14771,5,5,1,2024-06-19,176999.9,177098.7,06:34,14:16
14772,14,12,5,2024-06-19,136987.6,137070.9,07:34,12:59
14773,12,14,5,2024-06-19,189616.5,189795.5,06:42,13:53
14774,24,26,8,2024-06-19,14634.5,14727.0,07:18,10:48
14775,1,1,2,2024-06-19,175018.4,175200.0,07:03,13:03
14776,29,25,11,2024-06-19,188518.7,188605.1,08:43,12:12
14777,21,35,9,2024-06-19,185613.4,185659.0,08:54,11:29
14778,28,33,10,2024-06-19,3153.2,3290.3,08:44,13:44
14779,23,30,7,2024-06-19,165197.9,165245.3,07:18,09:09
14780,20,21,6,2024-06-19,160402.1,160508.2,08:16,12:25
14781,7,1,2,2024-06-20,183957.4,184054.8,06:37,11:57
14782,26,25,7,2024-06-20,205701.0,205788.4,08:15,11:36
14783,4,3,1,2024-06-20,200092.4,200146.4,07:23,13:19
14784,27,35,10,2024-06-20,203531.1,203597.7,06:52,10:14
14785,8,9,2,2024-06-20,192083.4,192184.9,08:13,12:14
14786,22,31,10,2024-06-20,36052.6,36201.0,07:46,14:59
14787,23,27,8,2024-06-20,165245.3,165342.1,07:12,12:11
14788,18,20,5,2024-06-20,152811.4,152920.1,08:39,13:16
14789,12,13,5,2024-06-20,189795.5,189905.5,07:04,12:06
14790,21,29,9,2024-06-20,185659.0,185701.9,07:07,08:43
14791,14,19,6,2024-06-20,137070.9,137152.5,07:08,13:30
14792,28,26,11,2024-06-20,3290.3,3373.5,06:19,10:02
14793,2,6,3,2024-06-20,197203.2,197320.0,06:45,10:44
14794,21,31,8,2024-06-21,185701.9,185742.9,06:36,09:06
14795,26,30,8,2024-06-21,205788.4,205877.8,08:24,13:01
14796,29,33,10,2024-06-21,188605.1,188724.2,08:50,13:35
14797,5,9,3,2024-06-21,177098.7,177158.4,07:13,10:46
14798,27,25,10,2024-06-21,203597.7,203689.7,07:55,13:52
14799,19,24,4,2024-06-21,29035.8,29070.9,07:39,09:04
14800,7,6,2,2024-06-21,184054.8,184211.5,08:11,13:15
14801,4,8,2,2024-06-21,200146.4,200251.1,06:21,11:42
14802,12,14,5,2024-06-21,189905.5,189944.8,07:18,08:48
14803,14,15,5,2024-06-21,137152.5,137244.9,07:37,14:55
14804,11,16,5,2024-06-21,154411.0,154588.0,07:24,14:44
14805,3,2,1,2024-06-21,177107.0,177284.0,07:39,13:56
14806,2,10,1,2024-06-21,197320.0,197384.3,07:31,10:28
14807,22,35,7,2024-06-21,36201.0,36242.3,07:55,11:04
14808,28,26,11,2024-06-21,3373.5,3475.7,08:38,12:36
14809,24,27,9,2024-06-21,14727.0,14754.6,06:32,08:25
14810,20,20,6,2024-06-21,160508.2,160600.5,06:28,13:12
14811,14,11,6,2024-06-22,137244.9,137359.3,08:25,14:53
14812,2,7,3,2024-06-22,197384.3,197527.3,06:11,11:21
14813,7,1,3,2024-06-22,184211.5,184248.7,06:35,08:39
14814,25,32,11,2024-06-22,201202.3,201281.2,06:18,08:54
14815,22,31,9,2024-06-22,36242.3,36302.2,08:05,10:20
14816,26,26,8,2024-06-22,205877.8,205969.0,06:49,13:17
14817,4,4,2,2024-06-22,200251.1,200398.8,08:01,12:39
14818,3,9,2,2024-06-22,177284.0,177436.4,08:37,16:31
14819,1,6,1,2024-06-22,175200.0,175296.1,06:21,12:00
14820,5,2,1,2024-06-22,177158.4,177270.3,07:08,12:11
14821,28,25,10,2024-06-22,3475.7,3651.4,06:35,11:46
14822,24,34,7,2024-06-22,14754.6,14852.1,07:33,11:14
14823,6,10,2,2024-06-22,180142.1,180207.2,07:15,10:13
14824,27,27,10,2024-06-22,203689.7,203737.0,06:24,08:08
14825,15,20,5,2024-06-22,181775.3,181959.3,07:58,14:06
14826,10,21,5,2024-06-22,21505.4,21602.2,08:14,14:33
14827,22,33,11,2024-06-23,36302.2,36398.1,07:46,11:19
14828,3,6,1,2024-06-23,177436.4,177476.2,07:13,09:07
14829,5,1,2,2024-06-23,177270.3,177329.8,07:22,12:39
14830,2,7,3,2024-06-23,197527.3,197607.5,06:22,09:29
14831,8,2,2,2024-06-23,192184.9,192312.9,07:31,14:30
14832,6,4,1,2024-06-23,180207.2,180379.4,07:12,13:17
14833,10,24,6,2024-06-23,21602.2,21682.2,07:05,11:10
14834,29,31,8,2024-06-23,188724.2,188857.6,07:42,13:17
14835,23,26,9,2024-06-23,165342.1,165425.1,07:02,10:01
14836,25,25,10,2024-06-23,201281.2,201317.9,06:15,07:42
14837,27,27,10,2024-06-23,203737.0,203835.8,07:10,13:41
14838,24,28,7,2024-06-23,14852.1,14878.7,07:50,10:34
14839,15,16,5,2024-06-23,181959.3,182045.7,06:32,12:06
14840,11,13,5,2024-06-23,154588.0,154729.1,06:04,14:01
14841,3,10,2,2024-06-24,177476.2,177629.3,06:10,12:35
14842,20,18,6,2024-06-24,160600.5,160688.5,07:29,11:32
14843,24,35,9,2024-06-24,14878.7,14926.1,06:17,08:00
14844,23,29,11,2024-06-24,165425.1,165514.0,06:40,10:00
14845,6,7,1,2024-06-24,180379.4,180431.6,07:16,14:13
14846,29,28,10,2024-06-24,188857.6,188942.9,06:49,11:26
14847,18,17,5,2024-06-24,152920.1,153062.5,06:20,12:35
14848,12,16,5,2024-06-24,189944.8,190035.8,06:02,12:17
14849,28,25,8,2024-06-24,3651.4,3759.3,06:17,10:05
14850,21,31,7,2024-06-24,185742.9,185792.0,06:21,09:19
14851,7,4,2,2024-06-24,184248.7,184415.1,08:02,14:14
14852,11,12,5,2024-06-24,154729.1,154843.0,08:11,12:44
14853,2,5,3,2024-06-24,197607.5,197662.2,06:34,09:27
14854,22,31,8,2024-06-25,36398.1,36435.3,06:42,08:38
14855,15,17,6,2024-06-25,182045.7,182118.7,08:36,12:13
14856,5,2,2,2024-06-25,177329.8,177496.2,07:24,12:06
14857,27,34,11,2024-06-25,203835.8,203930.0,06:12,10:41
14858,8,7,1,2024-06-25,192312.9,192403.2,08:44,11:50
14859,1,6,1,2024-06-25,175296.1,175382.7,06:34,13:45
14860,28,35,10,2024-06-25,3759.3,3793.5,07:09,08:37
14861,24,28,10,2024-06-25,14926.1,15045.8,06:48,14:03
14862,25,25,9,2024-06-25,201317.9,201379.5,07:15,09:37
14863,18,19,5,2024-06-25,153062.5,153183.2,08:28,14:37
14864,26,32,7,2024-06-25,205969.0,206008.3,08:15,09:38
14865,21,30,8,2024-06-25,185792.0,185948.8,06:54,14:48
14866,3,4,3,2024-06-25,177629.3,177754.5,06:02,09:53
14867,12,24,5,2024-06-25,190035.8,190157.7,07:20,11:56
14868,4,2,2,2024-06-26,200398.8,200480.6,07:18,10:38
14869,19,11,6,2024-06-26,29070.9,29142.0,06:03,08:34
14870,11,13,6,2024-06-26,154843.0,154950.4,08:37,15:47
14871,26,30,8,2024-06-26,206008.3,206050.1,06:04,08:31
14872,9,24,4,2024-06-26,139301.0,139343.3,08:57,10:39
14873,22,28,7,2024-06-26,36435.3,36483.9,08:08,11:52
14874,29,35,11,2024-06-26,188942.9,188984.0,07:29,09:26
14875,2,1,2,2024-06-26,197662.2,197802.5,07:36,14:44
14876,20,18,5,2024-06-26,160688.5,160831.9,06:00,13:31
14877,24,27,10,2024-06-26,15045.8,15097.2,06:18,10:11
14878,7,9,1,2024-06-26,184415.1,184511.2,07:25,11:49
14879,3,5,1,2024-06-26,177754.5,177872.1,07:36,15:13
14880,17,15,5,2024-06-26,10611.8,10739.0,07:54,12:20
14881,27,34,8,2024-06-26,203930.0,204063.2,07:28,14:49
14882,28,29,10,2024-06-26,3793.5,3869.8,06:40,13:10
14883,1,10,3,2024-06-26,175382.7,175496.8,06:46,10:38
14884,21,31,9,2024-06-26,185948.8,186003.0,08:33,10:09
14885,15,18,5,2024-06-27,182118.7,182206.5,08:00,10:55
14886,21,35,8,2024-06-27,186003.0,186128.6,06:39,14:35
14887,2,7,1,2024-06-27,197802.5,197838.2,07:00,09:50
14888,8,9,1,2024-06-27,192403.2,192485.5,06:51,12:19
14889,5,5,3,2024-06-27,177496.2,177616.6,07:36,13:03
14890,23,29,11,2024-06-27,165514.0,165612.2,08:52,14:59
14891,9,24,5,2024-06-27,139343.3,139511.3,06:58,13:07
14892,11,15,5,2024-06-27,154950.4,155027.0,08:58,15:36
14893,10,23,6,2024-06-27,21682.2,21816.7,06:40,11:28
14894,1,8,2,2024-06-27,175496.8,175626.4,07:02,13:49
14895,4,2,2,2024-06-27,200480.6,200506.9,07:14,09:14
14896,26,31,10,2024-06-27,206050.1,206117.0,08:16,13:05
14897,22,30,7,2024-06-27,36483.9,36550.6,07:58,11:25
14898,28,26,9,2024-06-27,3869.8,3920.3,06:04,08:11
14899,24,25,8,2024-06-27,15097.2,15149.9,06:52,10:02
14900,3,10,2,2024-06-27,177872.1,177980.2,07:05,12:44
14901,21,28,7,2024-06-28,186128.6,186183.1,07:17,09:23
14902,25,26,9,2024-06-28,201379.5,201454.8,07:41,10:46
14903,6,1,1,2024-06-28,180431.6,180498.8,08:57,15:11
14904,3,6,1,2024-06-28,177980.2,178038.4,08:32,10:45
14905,28,32,11,2024-06-28,3920.3,4004.0,07:40,13:10
14906,20,24,6,2024-06-28,160831.9,160925.2,07:32,14:23
14907,8,8,2,2024-06-28,192485.5,192553.2,06:08,13:33
14908,29,30,8,2024-06-28,188984.0,189129.6,07:38,15:49
14909,23,34,8,2024-06-28,165612.2,165653.2,07:17,09:10
14910,18,20,5,2024-06-28,153183.2,153290.7,06:22,09:50
14911,12,14,5,2024-06-28,190157.7,190315.3,06:31,14:14
14912,2,10,2,2024-06-28,197838.2,197882.0,06:38,09:29
14913,22,31,10,2024-06-28,36550.6,36732.2,06:45,11:37
14914,5,9,3,2024-06-28,177616.6,177693.8,07:55,13:44
14915,5,1,1,2024-06-29,177693.8,177866.8,08:14,12:36
14916,2,4,2,2024-06-29,197882.0,197959.1,06:54,10:07
14917,28,31,11,2024-06-29,4004.0,4054.8,06:06,07:45
14918,25,30,8,2024-06-29,201454.8,201569.4,06:15,13:42
14919,26,35,8,2024-06-29,206117.0,206185.1,08:10,10:40
14920,24,34,7,2024-06-29,15149.9,15190.9,07:15,09:36
14921,9,13,5,2024-06-29,139511.3,139644.6,06:09,12:41
14922,17,17,6,2024-06-29,10739.0,10773.5,06:19,07:44
14923,14,20,5,2024-06-29,137359.3,137538.2,07:37,15:42
14924,22,27,10,2024-06-29,36732.2,36900.7,08:16,13:01
14925,7,2,3,2024-06-29,184511.2,184554.0,07:32,11:09
14926,4,7,2,2024-06-29,200506.9,200632.4,08:56,15:26
14927,21,26,9,2024-06-29,186183.1,186262.2,06:11,09:23
14928,20,16,6,2024-06-29,160925.2,161083.1,07:30,15:40
14929,8,3,2,2024-06-29,192553.2,192709.8,07:32,14:30
14930,29,33,9,2024-06-30,189129.6,189183.0,07:53,09:30
14931,21,26,8,2024-06-30,186262.2,186386.3,08:49,15:08
14932,27,35,10,2024-06-30,204063.2,204164.0,08:40,12:54
14933,1,5,3,2024-06-30,175626.4,175761.6,08:35,13:49
14934,24,30,8,2024-06-30,15190.9,15283.1,07:19,12:51
14935,11,12,6,2024-06-30,155027.0,155081.3,07:34,12:28
14936,7,6,1,2024-06-30,184554.0,184620.1,07:01,10:01
14937,4,3,1,2024-06-30,200632.4,200809.4,07:18,14:14
14938,25,28,7,2024-06-30,201569.4,201654.8,06:20,10:02
14939,2,4,2,2024-06-30,197959.1,198047.7,08:35,13:00
14940,9,20,5,2024-06-30,139644.6,139719.3,08:52,16:33
14941,6,10,2,2024-06-30,180498.8,180663.0,08:30,15:30
14942,14,15,5,2024-06-30,137538.2,137697.0,08:08,14:54
14943,26,32,11,2024-06-30,206185.1,206299.4,07:49,12:30
14944,26,33,9,2024-07-01,206299.4,206339.3,08:43,12:05
14945,23,28,10,2024-07-01,165653.2,165701.1,08:23,10:52
14946,24,26,8,2024-07-01,15283.1,15467.1,08:50,14:00
14947,22,29,7,2024-07-01,36900.7,36964.1,08:25,11:05
14948,25,35,8,2024-07-01,201654.8,201733.6,07:46,10:19
14949,20,17,5,2024-07-01,161083.1,161238.3,08:34,13:05
14950,10,23,6,2024-07-01,21816.7,21890.3,06:34,10:27
14951,29,34,10,2024-07-01,189183.0,189273.9,06:04,12:39
14952,8,1,1,2024-07-01,192709.8,192782.7,06:07,08:03
14953,21,27,11,2024-07-01,186386.3,186439.9,08:36,10:25
14954,3,4,3,2024-07-01,178038.4,178113.6,08:10,10:31
14955,12,13,5,2024-07-01,190315.3,190451.3,06:21,11:16
14956,1,6,2,2024-07-01,175761.6,175921.7,08:20,13:41
14957,5,8,1,2024-07-01,177866.8,178058.0,07:38,14:44
14958,6,2,2,2024-07-01,180663.0,180776.4,08:25,15:17
14959,3,5,1,2024-07-02,178113.6,178211.3,06:12,10:56
14960,9,17,6,2024-07-02,139719.3,139833.4,06:55,11:49
14961,21,26,8,2024-07-02,186439.9,186522.8,07:20,11:13
14962,7,9,2,2024-07-02,184620.1,184731.8,08:53,13:37
14963,15,15,4,2024-07-02,182206.5,182247.8,06:47,08:43
14964,19,23,6,2024-07-02,29142.0,29177.3,06:24,08:11
14965,1,2,2,2024-07-02,175921.7,176074.0,06:38,11:46
14966,11,14,5,2024-07-02,155081.3,155191.3,08:07,15:41
14967,22,27,7,2024-07-02,36964.1,37046.6,07:10,12:00
14968,24,32,10,2024-07-02,15467.1,15600.8,06:45,13:07
14969,5,8,3,2024-07-02,178058.0,178122.5,08:24,13:14
14970,20,19,5,2024-07-02,161238.3,161404.7,06:51,10:54
14971,28,30,9,2024-07-02,4054.8,4135.7,06:08,08:48
14972,27,35,11,2024-07-02,204164.0,204212.4,06:25,10:28
14973,11,24,6,2024-07-03,155191.3,155237.0,06:30,09:14
14974,18,13,5,2024-07-03,153290.7,153324.6,06:39,08:28
14975,15,18,5,2024-07-03,182247.8,182379.4,06:09,14:08
14976,8,6,2,2024-07-03,192782.7,192865.5,07:28,13:18
14977,1,4,2,2024-07-03,176074.0,176152.7,08:13,13:02
14978,25,34,11,2024-07-03,201733.6,201765.7,07:43,09:46
14979,4,3,1,2024-07-03,200809.4,200891.3,08:21,12:06
14980,3,1,1,2024-07-03,178211.3,178311.0,08:39,15:40
14981,5,5,3,2024-07-03,178122.5,178228.7,08:04,12:15
14982,14,15,5,2024-07-03,137697.0,137870.3,08:17,13:29
14983,28,29,10,2024-07-03,4135.7,4196.2,06:56,09:05
14984,24,35,8,2024-07-03,15600.8,15668.9,06:57,09:40
14985,23,33,8,2024-07-03,165701.1,165875.3,08:58,13:57
14986,21,25,10,2024-07-03,186522.8,186584.6,06:01,11:50
14987,29,27,7,2024-07-03,189273.9,189320.7,07:27,10:42
14988,19,12,5,2024-07-03,29177.3,29366.7,06:26,13:54
14989,11,24,5,2024-07-04,155237.0,155361.7,06:02,10:27
14990,27,30,8,2024-07-04,204212.4,204275.2,07:17,09:27
14991,22,27,10,2024-07-04,37046.6,37148.8,07:25,14:34
14992,21,35,10,2024-07-04,186584.6,186627.1,06:08,07:54
14993,4,4,2,2024-07-04,200891.3,201001.1,06:37,13:20
14994,7,10,1,2024-07-04,184731.8,184811.2,06:41,13:00
14995,1,9,1,2024-07-04,176152.7,176189.6,08:03,09:33
14996,23,28,8,2024-07-04,165875.3,166016.0,08:05,14:07
14997,2,6,2,2024-07-04,198047.7,198235.6,07:44,13:19
14998,3,8,2,2024-07-04,178311.0,178353.0,07:01,08:21
14999,10,12,6,2024-07-04,21890.3,22032.0,06:54,13:21
15000,26,31,7,2024-07-04,206339.3,206421.5,07:27,10:20
15001,8,2,3,2024-07-04,192865.5,193006.8,08:48,14:06
15002,28,32,11,2024-07-04,4196.2,4256.4,08:33,11:48
15003,29,26,9,2024-07-04,189320.7,189396.2,08:21,12:20
15004,9,19,5,2024-07-04,139833.4,140006.0,07:25,12:41
15005,17,21,5,2024-07-05,10773.5,10969.4,06:06,12:29
15006,7,2,3,2024-07-05,184811.2,184902.9,08:31,14:28
15007,12,24,5,2024-07-05,190451.3,190578.4,06:00,11:42
15008,23,27,9,2024-07-05,166016.0,166076.1,08:10,10:31
15009,15,23,5,2024-07-05,182379.4,182435.8,07:02,10:24
15010,6,9,1,2024-07-05,180776.4,180888.5,07:43,12:28
15011,19,13,6,2024-07-05,29366.7,29485.2,07:24,12:55
15012,27,34,10,2024-07-05,204275.2,204329.8,08:25,12:07
15013,25,28,10,2024-07-05,201765.7,201945.5,07:01,11:38
15014,8,5,1,2024-07-05,193006.8,193064.4,06:54,12:50
15015,28,32,8,2024-07-05,4256.4,4348.1,07:02,10:27
15016,11,18,4,2024-07-05,155361.7,155404.5,07:11,08:36
15017,4,8,2,2024-07-05,201001.1,201063.1,07:04,12:01
15018,21,35,7,2024-07-05,186627.1,186713.5,07:00,10:09
15019,5,6,2,2024-07-05,178228.7,178309.3,07:05,13:12
15020,29,25,11,2024-07-05,189396.2,189540.4,06:09,13:16
15021,10,16,6,2024-07-05,22032.0,22064.2,08:58,10:27
15022,5,9,1,2024-07-06,178309.3,178440.8,08:49,16:28
15023,24,31,11,2024-07-06,15668.9,15738.9,08:37,11:17
15024,1,3,3,2024-07-06,176189.6,176227.5,08:50,11:22
15025,11,12,6,2024-07-06,155404.5,155547.1,07:14,12:21
15026,3,1,1,2024-07-06,178353.0,178433.4,07:49,11:13
15027,27,35,9,2024-07-06,204329.8,204366.6,07:49,09:47
15028,20,20,5,2024-07-06,161404.7,161498.5,08:17,13:44
15029,14,19,5,2024-07-06,137870.3,138003.3,08:27,12:32
15030,7,8,2,2024-07-06,184902.9,184953.4,06:34,08:42
15031,26,27,7,2024-07-06,206421.5,206510.2,07:08,11:33
15032,21,30,10,2024-07-06,186713.5,186751.0,06:39,08:27
15033,29,33,10,2024-07-06,189540.4,189701.4,07:09,14:02
15034,17,17,4,2024-07-06,10969.4,11011.3,06:53,08:26
15035,28,32,8,2024-07-06,4348.1,4518.8,06:25,12:14
15036,2,10,2,2024-07-06,198235.6,198349.5,08:38,16:41
15037,6,2,2,2024-07-06,180888.5,181023.9,06:58,12:11
15038,23,32,9,2024-07-07,166076.1,166120.0,08:33,11:16
15039,25,34,7,2024-07-07,201945.5,202042.0,07:44,10:55
