viaje_id,pedido_id,orden_parada,hora_entrega_real
16387,32566,4,10:54
16387,20360,5,11:26
16387,66200,6,11:53
16387,7117,7,12:15
16387,61817,8,12:58
16387,18654,9,13:53
16387,27010,10,14:00
16387,17889,11,14:58
16387,35265,12,15:13
16388,3411,1,07:44
16388,22427,2,08:08
16388,9537,3,09:05
16388,34061,4,09:25
16388,41730,5,10:24
16388,45956,6,11:10
16388,34102,7,12:11
16389,162664,1,07:57
16389,159369,2,08:59
16389,122085,3,09:27
16389,165528,4,10:11
16389,159996,5,10:38
16389,143054,6,11:22
16389,138320,7,11:41
16389,120306,8,12:19
16389,147218,9,13:05
16389,164203,10,13:44
16389,138822,11,14:14
16389,125374,12,15:01
16390,84229,1,06:52
16390,80857,2,07:02
16390,98541,3,07:38
16390,83349,4,08:45
16390,67430,5,09:14
16390,101648,6,09:57
16390,108665,7,10:20
16390,110974,8,10:35
16390,75228,9,11:28
16390,92431,10,12:20
16390,105945,11,12:52
16390,101209,12,13:12
16391,160876,1,08:57
16391,115293,2,09:39
16391,117799,3,10:03
16391,126527,4,10:43
16391,151931,5,10:51
16392,139640,1,07:59
16392,171242,2,08:05
16392,148380,3,08:24
16392,136728,4,08:51
16392,165243,5,09:37
16392,148911,6,09:59
16392,120788,7,10:19
16392,131817,8,10:23
16392,117033,9,10:45
16392,165092,10,11:20
16392,121835,11,11:33
16392,163751,12,12:10
16393,126772,1,06:49
16393,168478,2,07:05
16393,124597,3,07:36
16393,157156,4,07:46
16393,137084,5,08:24
16393,157545,6,09:05
16393,117485,7,09:23
16393,120877,8,09:46
16394,161840,1,08:03
16394,161274,2,08:31
16395,140260,1,07:23
16395,145866,2,07:36
16395,162013,3,08:40
16395,154418,4,09:17
16395,167114,5,09:35
16395,167178,6,10:05
16395,123091,7,10:52
16395,138996,8,11:43
16395,161889,9,12:02
16395,143852,10,12:37
16395,156179,11,13:44
16396,112868,1,07:16
16396,91242,2,07:58
16396,80176,3,08:33
16396,113230,4,09:11
16396,84936,5,09:45
16396,110020,6,10:24
16396,108948,7,10:46
16396,92032,8,11:30
16396,111452,9,12:25
16396,83699,10,12:54
16396,78195,11,13:49
16396,70133,12,14:23
16397,99250,1,07:17
16397,113707,2,08:18
16397,68376,3,08:53
16397,113384,4,09:05
16397,98863,5,10:12
16397,109672,6,10:37
16397,113852,7,10:58
16397,83762,8,11:56
16397,100398,9,12:26
16397,96548,10,13:23
16397,96322,11,13:33
16397,77029,12,14:27
16398,83165,1,07:42
16398,74813,2,08:05
16398,71528,3,08:47
16398,78010,4,09:16
16398,76259,5,09:20
16398,87713,6,10:05
16398,87506,7,10:16
16398,97462,8,10:57
16398,83611,9,11:09
16398,76188,10,11:32
16398,69130,11,11:42
16399,159329,1,08:13
16399,170914,2,08:39
16399,132930,3,08:42
16399,152248,4,09:37
16399,124973,5,09:55
16399,133032,6,10:28
16399,137807,7,10:57
16400,71054,1,08:07
16400,106167,2,08:59
16400,104218,3,09:14
16400,82264,4,09:59
16400,76554,5,10:25
16400,88365,6,11:04
16400,82737,7,11:19
16401,159846,1,08:48
16401,140452,2,09:02
16401,164009,3,09:50
16401,169642,4,09:59
16401,160147,5,10:24
16401,142248,6,10:55
16401,159606,7,10:57
16401,138662,8,11:30
16401,134975,9,11:52
16401,124087,10,12:31
16401,131922,11,12:48
16401,139933,12,13:20
16402,143645,1,06:43
16402,140871,2,07:10
16402,126374,3,07:53
16402,133371,4,08:06
16402,145613,5,08:43
16402,168824,6,09:15
16402,160747,7,09:38
16402,134381,8,10:20
16402,121437,9,10:28
16402,149789,10,10:56
16402,122199,11,11:39
16402,162744,12,11:47
16403,47589,1,09:33
16403,18717,2,10:05
16403,49115,3,10:21
16403,33590,4,10:47
16403,24638,5,11:10
16403,66019,6,11:29
16403,59273,7,12:25
16403,23798,8,12:33
16403,7812,9,13:12
16403,57544,10,13:29
16403,65294,11,13:48
16403,3868,12,14:40
16404,48738,1,09:37
16404,44141,2,10:03
16404,23931,3,10:56
16405,11237,1,08:09
16405,60036,2,08:41
16405,47868,3,09:26
16405,58721,4,10:15
16405,17080,5,10:30
16405,26204,6,11:15
16405,48934,7,12:00
16405,31688,8,12:46
16405,20175,9,13:15
16405,61466,10,13:43
16405,860,11,14:30
16405,62492,12,14:58
16406,65506,1,08:22
16406,43579,2,08:34
16406,36824,3,09:13
16406,33735,4,09:06
16406,38277,5,10:01
16406,50177,6,10:23
16406,18006,7,10:26
16406,7663,8,10:52
16406,9657,9,11:13
16406,36424,10,11:40
16406,50517,11,12:13
16406,38704,12,12:49
16407,64384,1,09:04
16407,2193,2,09:41
16407,52698,3,10:21
16407,63600,4,10:40
16407,2770,5,10:59
16407,24072,6,11:42
16407,23034,7,11:56
16407,46402,8,12:50
16407,30050,9,12:58
16407,23536,10,13:53
16407,7389,11,14:02
16407,52146,12,15:00
16408,42848,1,07:08
16408,11057,2,08:01
16408,62030,3,08:38
16408,48131,4,09:07
16409,171700,1,07:56
16409,151682,2,08:08
16409,120988,3,08:36
16409,151358,4,09:07
16409,129498,5,09:40
16409,128757,6,09:47
16409,119625,7,10:18
16409,166733,8,10:56
16409,131344,9,11:18
16409,115223,10,11:28
16409,152882,11,11:54
16409,123332,12,12:33
16410,130206,1,07:39
16410,151066,2,08:24
16410,133830,3,08:50
16410,126025,4,09:09
16410,136925,5,10:05
16410,115645,6,10:28
16410,147874,7,10:55
16410,135450,8,11:33
16411,91899,1,07:59
16412,39780,1,08:01
16412,20762,2,08:54
16412,64117,3,09:25
16412,12085,4,10:12
16412,10802,5,10:58
16412,5678,6,11:30
16412,8098,7,12:11
16412,14793,8,12:28
16412,13649,9,13:07
16412,59713,10,13:38
16412,43502,11,14:20
16412,53638,12,15:21
16413,5469,1,09:38
16413,19802,2,09:50
16413,17550,3,10:18
16413,54305,4,10:29
16413,40224,5,10:55
16413,25016,6,11:40
16413,61741,7,12:05
16413,53046,8,12:15
16413,62353,9,12:38
16413,8343,10,13:02
16414,137531,1,07:35
16414,129712,2,08:07
16414,136097,3,09:06
16414,164370,4,09:33
16414,143534,5,10:20
16414,156745,6,10:51
16414,146087,7,11:28
16415,105484,1,08:02
16415,101916,2,08:26
16415,112009,3,09:16
16415,67739,4,10:03
16415,91797,5,10:30
16415,103532,6,10:57
16415,95214,7,12:00
16415,77755,8,12:45
16415,69095,9,13:17
16415,76873,10,13:57
16415,82820,11,14:38
16415,93266,12,15:14
16416,165041,1,06:49
16416,131550,2,07:26
16416,155969,3,07:37
16416,167967,4,08:02
16416,123960,5,08:21
16416,142104,6,09:19
16416,135864,7,09:40
16416,141544,8,09:58
16416,146320,9,10:36
16416,128221,10,10:44
16416,116216,11,11:02
16416,158468,12,11:45
16417,118434,1,09:19
16417,159508,2,09:41
16417,138970,3,10:17
16417,152572,4,11:07
16417,169225,5,11:21
16417,155069,6,12:01
16417,168869,7,12:39
16417,147377,8,13:30
16417,172108,9,14:14
16417,161350,10,14:38
16417,158983,11,14:58
16417,146808,12,15:35
16418,108771,1,08:39
16418,105246,2,09:48
16418,112427,3,10:31
16418,102183,4,11:13
16418,81753,5,11:56
16419,63693,1,07:08
16419,20936,2,07:45
16419,16925,3,08:00
16419,65832,4,08:58
16419,55312,5,09:23
16419,45957,6,09:52
16419,32861,7,10:01
16419,4325,8,10:14
16419,15098,9,10:47
16419,14123,10,11:39
16419,54970,11,11:59
16419,43103,12,12:06
16420,18320,1,06:36
16420,46074,2,07:20
16420,18831,3,07:37
16420,55056,4,08:12
16420,27872,5,08:52
16420,56666,6,08:52
16420,48699,7,09:36
16420,1882,8,10:13
16420,62103,9,10:13
16420,51880,10,11:05
16420,33474,11,11:36
16420,26362,12,11:37
16421,6672,1,09:14
16421,40539,2,09:29
16421,60677,3,10:13
16421,32995,4,10:50
16421,27484,5,11:31
16421,6070,6,12:26
16421,13824,7,13:09
16421,16259,8,13:41
16421,1780,9,14:37
16421,20304,10,15:08
16421,31402,11,15:48
16421,4220,12,16:34
16422,50873,1,08:26
16422,20003,2,08:35
16422,1980,3,09:34
16422,28410,4,10:02
16422,43646,5,10:31
16422,23475,6,11:09
16422,54125,7,11:56
16422,44004,8,12:09
16422,31881,9,12:54
16422,12940,10,13:03
16422,38210,11,13:48
16422,37235,12,14:23
16423,9835,1,07:15
16423,2379,2,07:40
16423,12844,3,08:04
16423,8575,4,08:30
16423,6307,5,09:34
16423,52975,6,09:53
16423,33623,7,10:37
16423,53110,8,11:07
16423,705,9,11:24
16423,63558,10,11:45
16423,18999,11,12:15
16423,46821,12,12:55
16424,34922,1,07:22
16424,22855,2,07:55
16424,31013,3,08:26
16424,15987,4,09:33
16425,32157,1,08:42
16425,27345,2,09:18
16425,39612,3,10:13
16425,1438,4,10:39
16425,25507,5,11:14
16425,45473,6,11:50
16425,30283,7,12:27
16425,37400,8,13:28
16425,58849,9,13:45
16425,21923,10,14:20
16425,15479,11,15:22
16425,28178,12,15:37
16426,141401,1,08:39
16426,162913,2,09:19
16426,153105,3,09:48
16426,162237,4,10:14
16426,170570,5,10:44
16426,157212,6,11:20
16426,155767,7,12:04
16426,134002,8,12:35
16427,116886,1,08:00
16427,146952,2,09:18
16428,122498,1,09:02
16428,115895,2,09:23
16428,160285,3,10:31
16429,127604,1,10:18
16430,95672,1,07:03
16430,94913,2,07:20
16430,80858,3,08:03
16430,82176,4,08:00
16430,98962,5,08:57
16430,78855,6,09:18
16430,90358,7,09:38
16430,97314,8,10:17
16430,106973,9,10:39
16430,113955,10,10:55
16430,75229,11,11:18
16430,111900,12,11:54
16431,94597,1,09:15
16431,96417,2,09:47
16431,69830,3,10:25
16431,86048,4,10:59
16431,98409,5,11:31
16431,101751,6,12:03
16431,91364,7,12:29
16431,104920,8,13:05
16431,77394,9,13:22
16431,84230,10,13:48
16431,67161,11,14:41
16431,86868,12,14:58
16432,106816,1,08:01
16432,105418,2,08:33
16432,93992,3,09:16
16433,88493,1,07:41
16433,89667,2,08:07
16433,66489,3,08:52
16433,79489,4,08:57
16433,83802,5,09:35
16433,89326,6,10:10
16433,111400,7,10:31
16433,69254,8,10:57
16433,83505,9,11:14
16433,72989,10,11:46
16433,107416,11,11:56
16433,95792,12,12:54
16434,118770,1,09:08
16434,120080,2,09:46
16434,160603,3,10:11
16434,119927,4,10:49
16434,160989,5,11:06
16434,170664,6,11:57
16434,129155,7,12:09
16434,136981,8,12:48
16434,121339,9,13:40
16435,137386,1,07:50
16435,116085,2,08:35
16435,167968,3,09:31
16436,39296,1,08:04
16436,35266,2,08:48
16436,61294,3,08:54
16436,41731,4,09:31
16436,51202,5,10:15
16436,36425,6,10:29
16436,51736,7,10:39
16436,59615,8,11:29
16436,64247,9,11:34
16436,32567,10,12:15
16436,21048,11,12:23
16436,3008,12,12:58
16437,87245,1,08:56
16437,66679,2,09:49
16437,79349,3,10:19
16437,73027,4,10:49
16437,79515,5,11:26
16437,106290,6,12:12
16437,94035,7,13:09
16437,76394,8,13:47
16437,94267,9,14:04
16437,85455,10,14:49
16437,71598,11,15:48
16437,96432,12,16:22
16438,79774,1,07:53
16438,77395,2,08:54
16438,100325,3,09:04
16438,100808,4,09:41
16438,96161,5,10:42
16438,81498,6,11:07
16438,84363,7,11:35
16438,109046,8,12:28
16438,75230,9,13:12
16438,110701,10,13:32
16438,114249,11,13:54
16438,95080,12,14:39
16439,79110,1,08:49
16439,83968,2,09:30
16439,75619,3,09:54
16439,105673,4,10:40
16439,92211,5,11:13
16439,84695,6,11:42
16439,97021,7,12:19
16439,112075,8,12:46
16439,107060,9,13:17
16439,80467,10,13:42
16440,34217,1,07:10
16440,10803,2,08:00
16440,47141,3,08:32
16440,29369,4,08:52
16440,61039,5,09:24
16440,53424,6,10:37
16440,38743,7,11:14
16440,740,8,11:47
16440,4173,9,12:28
16440,16102,10,12:46
16440,50995,11,13:53
16440,17209,12,14:19
16441,25340,1,07:18
16441,8715,2,07:27
16441,63173,3,07:57
16441,24639,4,08:32
16441,21274,5,08:54
16441,8906,6,09:26
16441,45558,7,09:36
16441,12769,8,10:06
16441,11821,9,10:58
16441,37651,10,11:03
16441,14983,11,11:31
16441,11058,12,12:10
16442,44344,1,06:59
16442,43392,2,07:52
16442,30179,3,08:09
16442,25964,4,09:07
16442,8099,5,09:54
16442,60922,6,10:20
16442,29706,7,10:43
16442,39912,8,11:35
16442,62746,9,12:22
16442,61627,10,12:41
16442,21621,11,13:11
16443,121703,1,06:43
16443,160034,2,07:27
16443,144549,3,08:22
16443,120905,4,08:46
16443,143423,5,09:43
16443,123849,6,10:20
16443,127965,7,10:45
16443,128995,8,11:29
16443,153668,9,12:22
16444,167115,1,07:10
16444,116577,2,07:53
16444,164792,3,08:41
16444,129199,4,09:19
16444,123461,5,10:20
16445,3412,1,08:44
16445,49207,2,09:04
16445,42171,3,09:14
16445,49550,4,09:56
16445,41969,5,10:09
16445,65339,6,10:30
16445,32308,7,11:05
16445,18655,8,11:24
16445,56839,9,12:04
16445,52509,10,12:18
16445,32673,11,13:15
16445,49415,12,13:30
16446,136729,1,10:03
16446,157769,2,10:51
16447,116756,1,08:58
16447,140733,2,09:28
16447,120510,3,10:11
16447,134382,4,10:51
16447,137249,5,11:30
16447,170526,6,12:11
16447,142292,7,12:44
16447,131345,8,13:18
16447,115470,9,14:11
16447,123149,10,14:57
16447,124281,11,15:28
16447,129843,12,16:31
16448,145162,1,07:34
16448,154807,2,07:54
16448,171701,3,08:22
16448,139522,4,08:44
16448,161163,5,09:03
16448,133372,6,09:23
16448,165874,7,09:42
16448,132671,8,10:05
16448,132168,9,10:32
16448,148032,10,11:15
16448,122799,11,11:23
16448,170295,12,12:09
16449,55740,1,08:43
16449,51486,2,09:23
16449,39145,3,09:50
16449,54486,4,10:40
16450,120469,1,08:43
16450,150559,2,09:11
16450,130146,3,10:04
16450,117392,4,10:28
16450,155378,5,11:03
16450,146220,6,11:18
16450,118490,7,12:00
16451,70742,1,08:54
16451,70586,2,09:27
16451,108229,3,10:18
16451,81390,4,10:29
16451,110630,5,11:16
16451,90591,6,12:06
16451,97463,7,12:24
16451,87747,8,13:14
16451,104812,9,13:33
16451,75470,10,14:26
16451,73360,11,15:00
16451,90785,12,15:13
16452,114179,1,10:20
16453,158138,1,08:29
16453,160064,2,09:02
16453,124785,3,09:28
16453,164728,4,10:18
16453,164010,5,10:58
16453,139250,6,11:51
16453,159997,7,12:23
16453,153363,8,12:35
16453,116312,9,13:33
16453,127220,10,14:12
16453,132283,11,14:53
16453,138321,12,15:32
16454,48019,1,08:18
16454,5814,2,08:26
16454,60465,3,09:11
16454,22762,4,09:29
16454,41169,5,10:04
16454,30902,6,10:30
16455,141402,1,08:25
16455,158628,2,09:27
16455,151067,3,10:07
16455,163075,4,10:22
16455,157213,5,10:53
16455,149974,6,11:44
16455,128260,7,12:11
16455,157438,8,13:07
16455,136926,9,13:37
16455,154317,10,14:16
16455,147875,11,14:54
16455,134003,12,15:38
16456,21355,1,06:54
16456,25639,2,07:29
16456,65295,3,08:11
16456,26641,4,08:36
16456,57080,5,09:38
16456,42849,6,09:58
16456,6500,7,10:31
16456,15480,8,11:26
16457,123809,1,07:33
16457,146088,2,07:55
16457,149476,3,08:43
16457,150274,4,09:08
16457,129713,5,09:49
16457,137948,6,10:18
16457,153457,7,10:59
16457,171358,8,11:14
16457,166660,9,12:12
16458,114372,1,08:55
16458,142638,2,09:27
16458,123579,3,09:52
16458,165351,4,10:40
16458,133033,5,10:55
16458,146921,6,11:25
16458,134614,7,11:52
16458,163571,8,12:48
16458,145725,9,12:59
16458,171165,10,13:22
16458,118347,11,14:16
16459,149668,1,09:42
16459,146511,2,09:58
16459,141743,3,10:36
16459,145614,4,11:28
16460,167568,1,08:45
16460,125778,2,08:59
16460,129499,3,09:25
16460,141023,4,09:46
16460,148912,5,10:04
16460,115095,6,10:37
16460,139757,7,11:25
16460,135294,8,11:38
16460,168825,9,12:02
16460,130968,10,12:31
16460,117566,11,13:20
16460,145333,12,13:21
16461,103412,1,07:58
16461,103533,2,08:37
16461,107151,3,08:57
16461,74331,4,09:28
16461,80779,5,09:47
16461,92432,6,10:16
16462,82177,1,08:47
16462,78483,2,09:08
16462,83229,3,09:30
16462,101649,4,10:02
16462,106553,5,10:22
16462,70865,6,10:42
16462,110825,7,11:26
16462,67308,8,12:01
16462,101559,9,12:14
16462,95992,10,12:43
16462,93377,11,12:54
16462,112340,12,13:19
16463,70248,1,06:30
16463,110460,2,07:05
16463,103851,3,07:20
16463,113560,4,08:07
16463,103151,5,08:20
16463,72149,6,09:01
16463,98770,7,09:11
16463,75878,8,10:00
16463,104219,9,10:04
16463,86283,10,10:35
16463,87900,11,11:12
16463,101336,12,11:20
16464,79111,1,08:20
16464,81218,2,08:47
16464,84100,3,09:18
16464,73133,4,10:10
16464,91365,5,10:22
16464,71380,6,10:59
16464,81644,7,11:30
16464,94385,8,12:18
16464,73575,9,12:48
16464,94914,10,13:09
16464,102590,11,13:59
16464,108666,12,14:25
16465,76440,1,08:06
16465,85590,2,09:26
16466,136858,1,09:31
16466,147067,2,09:47
16466,129928,3,10:53
16466,152375,4,11:33
16466,114711,5,12:17
16466,153249,6,12:52
16466,153487,7,13:11
16466,162600,8,14:10
16466,160316,9,15:00
16466,159330,10,15:38
16466,167340,11,16:17
16466,120678,12,16:58
16467,45958,1,08:06
16467,41404,2,08:32
16467,66383,3,09:28
16467,50518,4,09:35
16467,48083,5,10:28
16467,26240,6,10:54
16467,42501,7,11:59
16467,50178,8,12:20
16467,32361,9,13:04
16467,22600,10,13:58
16467,35860,11,14:27
16467,56667,12,15:08
16468,111066,1,09:53
16468,100768,2,10:15
16468,97538,3,11:07
16468,76189,4,11:40
16468,109108,5,12:10
16468,98087,6,13:12
16468,93013,7,13:47
16468,107925,8,14:21
16468,79639,9,15:03
16468,111401,10,15:41
16468,103736,11,16:06
16468,92615,12,17:05
16469,69924,1,09:32
16469,69902,2,09:45
16469,97606,3,10:21
16469,110230,4,11:13
16470,42210,1,07:32
16470,34715,2,08:18
16470,54412,3,09:09
16470,5603,4,09:58
16470,20615,5,10:19
16470,37236,6,11:14
16470,19297,7,11:49
16470,56195,8,12:29
16471,19803,1,06:47
16471,4963,2,07:38
16471,22040,3,08:24
16471,31183,4,08:48
16471,54012,5,09:44
16471,16776,6,09:53
16471,55171,7,10:40
16471,26916,8,11:18
16471,6961,9,12:19
16471,37875,10,12:46
16471,56314,11,13:33
16471,46578,12,13:48
16472,57634,1,07:00
16472,34062,2,07:25
16472,47927,3,07:45
16472,43066,4,08:18
16472,21770,5,09:04
16472,50054,6,09:46
16472,55211,7,10:07
16472,17671,8,10:34
16472,3105,9,11:12
16472,5424,10,11:36
16472,16425,11,12:15
16472,19505,12,13:07
16473,30411,1,07:08
16473,63362,2,07:29
16473,14794,3,08:29
16473,5470,4,08:55
16473,64887,5,09:19
16473,1574,6,09:59
16473,4706,7,10:26
16473,1242,8,11:00
16473,49949,9,11:28
16473,17551,10,12:06
16473,53639,11,12:25
16473,14045,12,13:16
16474,166211,1,09:07
16474,153979,2,09:52
16475,20878,1,07:08
16475,63914,2,07:55
16475,55941,3,08:42
16475,48777,4,09:10
16475,30051,5,09:45
16475,4863,6,10:09
16475,9538,7,11:01
16475,60678,8,11:25
16475,59073,9,12:03
16475,28757,10,13:06
16475,63601,11,13:18
16475,42963,12,14:15
16476,158306,1,07:33
16476,130360,2,08:20
16476,129989,3,09:07
16476,118905,4,09:21
16476,162509,5,10:15
16476,161818,6,10:47
16476,164729,7,11:11
16476,163267,8,11:34
16476,142105,9,12:21
16476,143055,10,12:34
16476,163908,11,13:34
16476,151469,12,13:59
16477,152139,1,06:47
16477,143646,2,07:38
16477,169827,3,07:57
16478,118583,1,08:33
16478,166661,2,09:15
16478,139435,3,10:18
16479,93768,1,08:54
16479,104813,2,09:07
16479,74029,3,09:41
16479,76672,4,10:08
16479,89327,5,10:23
16479,76774,6,10:52
16479,114005,7,11:35
16479,97464,8,11:53
16479,68105,9,12:29
16479,91043,10,13:04
16479,71875,11,13:25
16479,112691,12,13:57
16480,69493,1,09:36
16481,68928,1,07:53
16481,111402,2,08:36
16481,98088,3,09:17
16481,109367,4,09:58
16481,93804,5,10:48
16481,101613,6,11:45
16481,71529,7,11:59
16481,68189,8,13:06
16482,7565,1,07:52
16482,30701,2,08:26
16482,24640,3,09:05
16482,60418,4,09:36
16482,3869,5,10:08
16482,45559,6,10:47
16482,66020,7,11:24
16482,41875,8,11:46
16482,54571,9,12:23
16482,12321,10,13:04
16482,11359,11,13:26
16482,23799,12,14:08
16483,40674,1,08:59
16483,30630,2,09:12
16483,62354,3,10:12
16483,9391,4,10:29
16483,35641,5,11:15
16483,23476,6,12:17
16483,12941,7,12:58
16483,47392,8,13:20
16483,26790,9,13:53
16483,54810,10,14:37
16483,60205,11,15:27
16483,32221,12,15:50
16484,152883,1,08:14
16484,128058,2,09:05
16484,144980,3,09:15
16484,172292,4,09:42
16484,146031,5,10:36
16484,119389,6,11:04
16484,124598,7,11:21
16484,136730,8,12:18
16484,126773,9,12:38
16484,117486,10,13:13
16484,151657,11,13:49
16484,136215,12,14:19
16485,132931,1,07:43
16485,146604,2,07:40
16485,149345,3,08:13
16485,153020,4,08:42
16485,122086,5,08:57
16485,119051,6,09:26
16485,134831,7,10:03
16485,155970,8,10:01
16485,171909,9,10:33
16485,172514,10,10:48
16485,128502,11,11:18
16485,164204,12,11:52
16486,32386,1,08:28
16486,28071,2,08:42
16486,1751,3,09:28
16486,64650,4,10:17
16486,31403,5,10:54
16486,9788,6,11:23
16486,24475,7,12:14
16486,65429,8,12:49
16486,40858,9,13:16
16486,3653,10,14:04
16486,2642,11,15:07
16486,20417,12,15:32
16487,104400,1,08:57
16487,67929,2,09:28
16487,85950,3,10:09
16487,71055,4,11:02
16487,68751,5,11:29
16487,95673,6,12:13
16487,84231,7,12:49
16487,92838,8,13:18
16487,88610,9,14:25
16487,109213,10,14:38
16487,82738,11,15:45
16487,106752,12,15:55
16488,150339,1,08:09
16488,149199,2,09:01
16488,133831,3,09:53
16489,88099,1,07:33
16489,67740,2,08:04
16489,94465,3,08:41
16489,112569,4,08:51
16489,113956,5,09:20
16489,80859,6,10:07
16489,91683,7,10:25
16489,75231,8,10:29
16489,73775,9,11:01
16489,83763,10,11:49
16489,114216,11,11:50
16489,103534,12,12:10
16490,99678,1,08:31
16490,73121,2,09:16
16490,77756,3,09:53
16490,88366,4,10:35
16490,79964,5,11:36
16490,80070,6,12:08
16490,110359,7,12:54
16490,102591,8,13:43
16490,113708,9,14:22
16490,111659,10,15:12
16490,107575,11,15:25
16491,116578,1,07:02
16491,130258,2,07:43
16491,156180,3,08:01
16491,140261,4,08:35
16491,119721,5,09:25
16491,154128,6,10:22
16491,123092,7,10:38
16492,28656,1,07:53
16492,61978,2,08:02
16492,53197,3,08:32
16492,31246,4,08:52
16492,31575,5,09:09
16492,34716,6,09:51
16492,46822,7,10:06
16492,25151,8,11:02
16492,31648,9,11:18
16492,28909,10,11:54
16492,12575,11,12:21
16492,57306,12,12:31
16493,160515,1,07:44
16494,89328,1,08:01
16494,106128,2,08:42
16494,98283,3,09:32
16494,68478,4,10:45
16495,74436,1,08:46
16495,75539,2,09:41
16495,100639,3,10:20
16495,111529,4,10:51
16495,85245,5,11:17
16495,78180,6,12:13
16495,76378,7,12:32
16495,73719,8,13:08
16495,99753,9,13:51
16495,88494,10,14:18
16495,87714,11,14:50
16495,70587,12,15:17
16496,25017,1,06:38
16496,4174,2,06:43
16496,20115,3,07:32
16496,1243,4,07:51
16496,8344,5,08:18
16496,27680,6,08:46
16496,46552,7,08:36
16496,8100,8,09:28
16496,43393,9,09:55
16496,58204,10,10:16
16496,19298,11,10:17
16496,51540,12,10:49
16497,141855,1,08:34
16497,135203,2,09:39
16497,125645,3,10:12
16498,134100,1,08:30
16498,120906,2,08:32
16498,119519,3,08:56
16498,153844,4,09:42
16498,121340,5,09:42
16498,164371,6,10:15
16498,143424,7,10:56
16498,136371,8,11:24
16498,121704,9,11:30
16498,154634,10,11:43
16498,170665,11,12:24
16498,116663,12,12:43
16499,92767,1,07:39
16500,63065,1,07:11
16500,28569,2,07:26
16500,19080,3,08:32
16501,47724,1,08:31
16501,21622,2,09:28
16501,2214,3,09:39
16501,22336,4,10:18
16501,47142,5,11:04
16501,12086,6,12:00
16501,62897,7,12:26
16501,43728,8,13:02
16501,10804,9,13:49
16501,37237,10,14:26
16501,63559,11,15:03
16501,51163,12,15:33
16502,19000,1,09:22
16502,33624,2,09:43
16502,52861,3,10:42
16502,64045,4,10:47
16502,7230,5,11:44
16502,20004,6,12:11
16502,31986,7,12:25
16502,46823,8,12:49
16502,25965,9,13:47
16502,46733,10,14:15
16502,8296,11,14:41
16502,38744,12,15:08
16503,113231,1,07:00
16503,105485,2,07:34
16503,77396,3,07:55
16503,82404,4,08:27
16503,71761,5,08:49
16503,88192,6,09:25
16503,84232,7,10:09
16503,105247,8,10:35
16503,97022,9,10:36
16503,72408,10,11:39
16503,103413,11,12:09
16503,99860,12,12:12
16504,101532,1,06:37
16504,108424,2,07:16
16504,85909,3,07:33
16504,91475,4,08:15
16504,98410,5,08:21
16504,80245,6,08:56
16504,102184,7,09:24
16504,84696,8,09:19
16504,105779,9,09:49
16504,112869,10,10:03
16504,100326,11,10:42
16504,110021,12,11:15
16505,134723,1,08:36
16505,142225,2,09:56
16505,115896,3,10:40
16505,172232,4,11:02
16505,125521,5,12:15
16506,142106,1,09:03
16506,169054,2,09:51
16506,150690,3,10:20
16506,159331,4,10:42
16506,170801,5,11:18
16506,120307,6,11:50
16506,127221,7,12:09
16506,151601,8,12:54
16506,130504,9,13:28
16506,169643,10,13:50
16506,151238,11,14:09
16506,159847,12,15:02
16507,36720,1,08:08
16507,283,2,08:21
16507,11059,3,09:01
16507,39613,4,09:54
16507,7813,5,10:19
16507,62031,6,10:56
16507,57545,7,11:56
16507,10512,8,12:18
16508,165244,1,08:23
16508,119002,2,09:17
16508,129500,3,09:48
16508,169313,4,10:39
16508,148381,5,11:20
16508,131346,6,12:00
16508,133373,7,12:20
16508,122800,8,13:15
16509,25582,1,09:20
16509,40093,2,09:23
16509,17081,3,09:46
16509,63344,4,10:20
16509,58722,5,10:39
16509,54654,6,11:14
16509,37507,7,11:34
16509,42172,8,12:06
16509,44954,9,12:48
16509,30657,10,13:13
16509,55741,11,13:14
16509,52510,12,13:44
16510,158984,1,07:03
16510,157546,2,07:35
16510,132169,3,08:01
16510,166734,4,08:52
16510,139592,5,08:57
16510,163752,6,09:40
16510,135697,7,10:20
16510,157157,8,11:00
16510,165875,9,11:14
16510,148913,10,11:38
16510,154808,11,12:17
16510,114906,12,12:50
16511,29145,1,09:32
16511,53248,2,10:09
16511,62104,3,10:14
16511,45197,4,10:33
16511,56668,5,11:02
16511,61266,6,11:52
16511,41732,7,12:15
16511,59880,8,12:37
16511,20361,9,12:58
16511,42714,10,13:35
16511,52699,11,13:35
16511,46403,12,14:11
16512,147876,1,09:42
16512,161433,2,10:03
16512,162238,3,10:45
16512,145120,4,11:23
16512,117800,5,11:41
16512,128629,6,12:24
16513,24476,1,08:46
16513,32568,2,08:48
16513,34103,3,09:37
16513,41279,4,10:04
16513,51487,5,10:39
16513,48700,6,11:19
16513,55549,7,12:05
16513,119,8,12:19
16513,16638,9,12:48
16513,13878,10,13:22
16514,144550,1,08:08
16515,161890,1,07:58
16515,114658,2,08:32
16515,129200,3,09:08
16515,167116,4,09:50
16515,153578,5,10:23
16515,168590,6,11:13
16515,157808,7,11:45
16515,166212,8,12:31
16516,118348,1,09:00
16516,167969,2,09:50
16517,155168,1,09:02
16517,155971,2,09:16
16517,164343,3,09:47
16517,125918,4,10:20
16517,131551,5,10:58
