pedido_id,cliente_id,fecha_pedido,fecha_entrega_estimada,estado
150865,1196,2023-03-08,2023-03-09,entregado
150866,1196,2023-03-10,2023-03-11,entregado
150867,1196,2023-03-12,2023-03-13,entregado
150868,1196,2023-03-14,2023-03-15,entregado
150869,1196,2023-03-16,2023-03-17,entregado
150870,1196,2023-03-18,2023-03-19,entregado
150871,1196,2023-03-20,2023-03-21,entregado
150872,1196,2023-03-22,2023-03-24,entregado
150873,1196,2023-03-24,2023-03-25,cancelado
150874,1196,2023-03-26,2023-03-28,entregado
150875,1196,2023-03-28,2023-03-29,entregado
150876,1196,2023-03-30,2023-04-01,entregado
150877,1196,2023-04-01,2023-04-03,entregado
150878,1196,2023-04-03,2023-04-04,entregado
150879,1196,2023-04-08,2023-04-09,entregado
150880,1196,2023-04-13,2023-04-15,entregado
150881,1196,2023-04-15,2023-04-17,entregado
150882,1196,2023-04-17,2023-04-18,entregado
150883,1196,2023-04-19,2023-04-21,entregado
150884,1196,2023-04-28,2023-04-30,entregado
150885,1196,2023-05-04,2023-05-05,cancelado
150886,1196,2023-05-07,2023-05-09,entregado
150887,1196,2023-05-10,2023-05-11,entregado
150888,1196,2023-05-16,2023-05-17,entregado
150889,1196,2023-05-21,2023-05-23,cancelado
150890,1196,2023-05-24,2023-05-26,entregado
150891,1196,2023-05-26,2023-05-28,entregado
150892,1196,2023-05-31,2023-06-01,entregado
150893,1196,2023-06-02,2023-06-03,entregado
150894,1196,2023-06-08,2023-06-09,entregado
150895,1196,2023-06-12,2023-06-14,entregado
150896,1196,2023-06-24,2023-06-25,entregado
150897,1196,2023-06-27,2023-06-28,entregado
150898,1196,2023-06-30,2023-07-02,entregado
150899,1196,2023-07-10,2023-07-11,entregado
150900,1196,2023-07-13,2023-07-15,entregado
150901,1196,2023-07-16,2023-07-17,entregado
150902,1196,2023-07-19,2023-07-20,entregado
150903,1196,2023-07-22,2023-07-24,entregado
150904,1196,2023-07-25,2023-07-26,entregado
150905,1196,2023-07-31,2023-08-02,entregado
150906,1196,2023-08-03,2023-08-04,cancelado
150907,1196,2023-08-06,2023-08-08,entregado
150908,1196,2023-08-08,2023-08-09,entregado
150909,1196,2023-08-11,2023-08-12,entregado
150910,1196,2023-08-13,2023-08-14,entregado
150911,1196,2023-08-16,2023-08-18,entregado
150912,1196,2023-08-18,2023-08-19,entregado
150913,1196,2023-08-21,2023-08-22,entregado
150914,1196,2023-08-24,2023-08-25,entregado
150915,1196,2023-08-26,2023-08-27,entregado
150916,1196,2023-08-29,2023-08-30,entregado
150917,1196,2023-09-01,2023-09-02,entregado
150918,1196,2023-09-03,2023-09-04,entregado
150919,1196,2023-09-06,2023-09-08,entregado
150920,1196,2023-09-08,2023-09-09,entregado
150921,1196,2023-09-10,2023-09-11,entregado
150922,1196,2023-09-12,2023-09-14,entregado
150923,1196,2023-09-18,2023-09-19,entregado
150924,1196,2023-09-21,2023-09-23,entregado
150925,1196,2023-09-23,2023-09-24,entregado
150926,1196,2023-09-28,2023-09-30,entregado
150927,1196,2023-10-03,2023-10-04,entregado
150928,1196,2023-10-05,2023-10-07,entregado
150929,1196,2023-10-09,2023-10-10,entregado
150930,1196,2023-10-11,2023-10-13,entregado
150931,1196,2023-10-13,2023-10-14,entregado
150932,1196,2023-10-17,2023-10-19,entregado
150933,1196,2023-10-19,2023-10-20,entregado
150934,1196,2023-10-21,2023-10-23,cancelado
150935,1196,2023-10-23,2023-10-25,entregado
150936,1196,2023-10-25,2023-10-26,entregado
150937,1196,2023-10-27,2023-10-29,entregado
150938,1196,2023-10-29,2023-10-30,entregado
150939,1196,2023-10-31,2023-11-01,entregado
150940,1196,2023-11-04,2023-11-05,entregado
150941,1196,2023-11-06,2023-11-07,entregado
150942,1196,2023-11-08,2023-11-09,entregado
150943,1196,2023-11-10,2023-11-11,entregado
150944,1196,2023-11-12,2023-11-13,cancelado
150945,1196,2023-11-14,2023-11-16,entregado
150946,1196,2023-11-16,2023-11-17,entregado
150947,1196,2023-11-20,2023-11-22,entregado
150948,1196,2023-11-22,2023-11-24,entregado
150949,1196,2023-11-24,2023-11-25,entregado
150950,1196,2023-11-26,2023-11-27,entregado
150951,1196,2023-11-28,2023-11-29,entregado
150952,1196,2023-11-30,2023-12-01,entregado
150953,1196,2023-12-02,2023-12-03,entregado
150954,1196,2023-12-04,2023-12-05,entregado
150955,1196,2023-12-06,2023-12-07,entregado
150956,1196,2023-12-08,2023-12-09,entregado
150957,1196,2023-12-10,2023-12-12,entregado
150958,1196,2023-12-12,2023-12-13,entregado
150959,1196,2023-12-14,2023-12-15,entregado
150960,1196,2023-12-16,2023-12-18,entregado
150961,1196,2023-12-18,2023-12-20,entregado
150962,1196,2023-12-20,2023-12-22,entregado
150963,1196,2023-12-22,2023-12-23,entregado
150964,1196,2023-12-24,2023-12-25,entregado
150965,1196,2023-12-26,2023-12-27,entregado
150966,1196,2023-12-28,2023-12-30,entregado
150967,1196,2023-12-30,2024-01-01,entregado
150968,1196,2024-01-01,2024-01-02,entregado
150969,1196,2024-01-03,2024-01-04,entregado
150970,1196,2024-01-05,2024-01-07,entregado
150971,1196,2024-01-07,2024-01-08,entregado
150972,1196,2024-01-09,2024-01-11,entregado
150973,1196,2024-01-11,2024-01-12,entregado
150974,1196,2024-01-13,2024-01-14,entregado
150975,1196,2024-01-15,2024-01-17,entregado
150976,1196,2024-01-17,2024-01-18,entregado
150977,1196,2024-01-19,2024-01-21,entregado
150978,1196,2024-01-21,2024-01-23,entregado
150979,1196,2024-01-23,2024-01-25,entregado
150980,1196,2024-01-25,2024-01-26,entregado
150981,1196,2024-01-27,2024-01-29,entregado
150982,1196,2024-01-29,2024-01-30,entregado
150983,1196,2024-01-31,2024-02-02,entregado
150984,1196,2024-02-02,2024-02-03,entregado
150985,1196,2024-02-04,2024-02-05,entregado
150986,1196,2024-02-06,2024-02-07,entregado
150987,1196,2024-02-08,2024-02-09,entregado
150988,1196,2024-02-10,2024-02-11,entregado
150989,1196,2024-02-12,2024-02-13,entregado
150990,1196,2024-02-14,2024-02-15,entregado
150991,1196,2024-02-16,2024-02-18,entregado
150992,1196,2024-02-18,2024-02-20,entregado
150993,1196,2024-02-20,2024-02-22,entregado
150994,1196,2024-02-22,2024-02-24,entregado
150995,1196,2024-02-24,2024-02-25,entregado
150996,1196,2024-02-26,2024-02-27,entregado
150997,1196,2024-02-28,2024-03-01,entregado
150998,1196,2024-03-01,2024-03-02,entregado
150999,1196,2024-03-03,2024-03-05,entregado
151000,1196,2024-03-05,2024-03-07,entregado
151001,1196,2024-03-07,2024-03-08,entregado
151002,1196,2024-03-09,2024-03-10,entregado
151003,1196,2024-03-11,2024-03-12,entregado
151004,1196,2024-03-13,2024-03-14,cancelado
151005,1196,2024-03-15,2024-03-17,entregado
151006,1196,2024-03-17,2024-03-18,entregado
151007,1196,2024-03-19,2024-03-21,entregado
151008,1196,2024-03-21,2024-03-22,entregado
151009,1196,2024-03-23,2024-03-25,entregado
151010,1196,2024-03-25,2024-03-26,entregado
151011,1196,2024-03-27,2024-03-28,entregado
151012,1196,2024-03-29,2024-03-30,entregado
151013,1196,2024-03-31,2024-04-02,entregado
151014,1196,2024-04-02,2024-04-04,entregado
151015,1196,2024-04-04,2024-04-06,entregado
151016,1196,2024-04-07,2024-04-09,entregado
151017,1196,2024-04-09,2024-04-11,entregado
151018,1196,2024-04-12,2024-04-14,entregado
151019,1196,2024-04-15,2024-04-17,entregado
151020,1196,2024-04-19,2024-04-20,entregado
151021,1196,2024-04-21,2024-04-22,entregado
151022,1196,2024-04-24,2024-04-26,entregado
151023,1196,2024-04-26,2024-04-28,entregado
151024,1196,2024-04-30,2024-05-01,entregado
151025,1196,2024-05-03,2024-05-05,entregado
151026,1196,2024-05-11,2024-05-12,entregado
151027,1196,2024-05-13,2024-05-15,entregado
151028,1196,2024-05-16,2024-05-18,entregado
151029,1196,2024-05-19,2024-05-21,entregado
151030,1196,2024-05-22,2024-05-24,entregado
151031,1196,2024-05-25,2024-05-27,entregado
151032,1196,2024-05-31,2024-06-01,entregado
151033,1196,2024-06-02,2024-06-04,entregado
151034,1196,2024-06-05,2024-06-06,cancelado
151035,1196,2024-06-08,2024-06-10,entregado
151036,1196,2024-06-11,2024-06-12,entregado
151037,1196,2024-06-21,2024-06-22,entregado
151038,1196,2024-06-24,2024-06-26,entregado
151039,1196,2024-06-27,2024-06-29,entregado
151040,1196,2024-06-30,2024-07-01,cancelado
151041,1196,2024-07-03,2024-07-05,entregado
151042,1196,2024-07-09,2024-07-10,entregado
151043,1196,2024-07-11,2024-07-12,entregado
151044,1196,2024-07-16,2024-07-18,entregado
151045,1196,2024-07-19,2024-07-21,entregado
151046,1196,2024-07-22,2024-07-23,entregado
151047,1196,2024-07-25,2024-07-27,entregado
151048,1196,2024-07-27,2024-07-28,entregado
151049,1196,2024-07-30,2024-08-01,entregado
151050,1196,2024-08-05,2024-08-06,entregado
151051,1196,2024-08-08,2024-08-10,entregado
151052,1196,2024-08-11,2024-08-12,entregado
151053,1196,2024-08-14,2024-08-16,entregado
151054,1196,2024-08-19,2024-08-21,entregado
151055,1196,2024-08-22,2024-08-24,entregado
151056,1196,2024-08-25,2024-08-26,entregado
151057,1196,2024-08-28,2024-08-30,entregado
151058,1196,2024-09-02,2024-09-03,entregado
151059,1196,2024-09-05,2024-09-06,entregado
151060,1196,2024-09-08,2024-09-09,entregado
151061,1196,2024-09-10,2024-09-12,entregado
151062,1196,2024-09-12,2024-09-13,entregado
151063,1196,2024-09-14,2024-09-16,entregado
151064,1196,2024-09-16,2024-09-17,entregado
151065,1196,2024-09-18,2024-09-20,entregado
151066,1196,2024-09-22,2024-09-23,entregado
151067,1196,2024-09-25,2024-09-26,entregado
151068,1196,2024-09-30,2024-10-01,entregado
151069,1196,2024-10-04,2024-10-06,entregado
151070,1196,2024-10-06,2024-10-07,entregado
151071,1196,2024-10-08,2024-10-10,entregado
151072,1196,2024-10-10,2024-10-11,entregado
151073,1196,2024-10-12,2024-10-14,entregado
151074,1196,2024-10-14,2024-10-16,entregado
151075,1196,2024-10-16,2024-10-17,entregado
151076,1196,2024-10-18,2024-10-20,entregado
151077,1196,2024-10-20,2024-10-21,entregado
151078,1196,2024-10-22,2024-10-24,entregado
151079,1196,2024-10-24,2024-10-26,entregado
151080,1196,2024-10-26,2024-10-28,entregado
151081,1196,2024-10-28,2024-10-29,entregado
151082,1196,2024-11-01,2024-11-02,entregado
151083,1196,2024-11-03,2024-11-05,entregado
151084,1196,2024-11-05,2024-11-07,entregado
151085,1196,2024-11-07,2024-11-08,entregado
151086,1196,2024-11-09,2024-11-11,entregado
151087,1196,2024-11-11,2024-11-12,entregado
151088,1196,2024-11-13,2024-11-14,entregado
151089,1196,2024-11-15,2024-11-16,entregado
151090,1196,2024-11-17,2024-11-19,entregado
151091,1196,2024-11-19,2024-11-21,entregado
151092,1196,2024-11-21,2024-11-22,entregado
151093,1196,2024-11-23,2024-11-24,entregado
151094,1196,2024-11-25,2024-11-26,entregado
151095,1196,2024-11-27,2024-11-29,entregado
151096,1196,2024-11-29,2024-11-30,entregado
151097,1196,2024-12-01,2024-12-02,entregado
151098,1196,2024-12-03,2024-12-05,entregado
151099,1196,2024-12-05,2024-12-07,entregado
151100,1196,2024-12-07,2024-12-08,entregado
151101,1196,2024-12-09,2024-12-10,entregado
151102,1196,2024-12-11,2024-12-12,entregado
151103,1196,2024-12-13,2024-12-15,entregado
151104,1196,2024-12-15,2024-12-16,entregado
151105,1196,2024-12-17,2024-12-18,entregado
151106,1196,2024-12-19,2024-12-20,entregado
151107,1196,2024-12-21,2024-12-22,entregado
151108,1196,2024-12-23,2024-12-25,entregado
151109,1196,2024-12-25,2024-12-26,entregado
151110,1196,2024-12-27,2024-12-28,entregado
151111,1196,2024-12-29,2024-12-31,entregado
151112,1196,2024-12-31,2025-01-01,pendiente
151113,1197,2024-04-21,2024-04-23,entregado
151114,1197,2024-05-16,2024-05-17,entregado
151115,1197,2024-06-14,2024-06-15,entregado
151116,1197,2024-06-30,2024-07-02,entregado
151117,1197,2024-07-15,2024-07-16,cancelado
151118,1197,2024-08-14,2024-08-15,entregado
151119,1197,2024-08-27,2024-08-28,entregado
151120,1197,2024-09-10,2024-09-12,entregado
151121,1197,2024-09-21,2024-09-22,entregado
151122,1197,2024-10-02,2024-10-04,entregado
151123,1197,2024-10-13,2024-10-14,entregado
151124,1197,2024-10-23,2024-10-25,entregado
151125,1197,2024-11-14,2024-11-15,entregado
151126,1197,2024-11-24,2024-11-25,entregado
151127,1197,2024-12-05,2024-12-07,entregado
151128,1197,2024-12-12,2024-12-14,entregado
151129,1197,2024-12-21,2024-12-22,entregado
151130,1197,2024-12-29,2024-12-31,entregado
151131,1198,2022-01-08,2022-01-10,cancelado
151132,1198,2022-01-14,2022-01-15,entregado
151133,1198,2022-01-20,2022-01-22,entregado
151134,1198,2022-01-26,2022-01-28,entregado
151135,1198,2022-02-02,2022-02-04,entregado
151136,1198,2022-02-09,2022-02-11,entregado
151137,1198,2022-02-15,2022-02-16,entregado
151138,1198,2022-02-22,2022-02-24,entregado
151139,1198,2022-02-28,2022-03-01,entregado
151140,1198,2022-03-06,2022-03-08,entregado
151141,1198,2022-03-15,2022-03-16,entregado
151142,1198,2022-03-24,2022-03-26,entregado
151143,1198,2022-03-31,2022-04-02,entregado
151144,1198,2022-04-09,2022-04-10,entregado
151145,1198,2022-04-17,2022-04-19,cancelado
151146,1198,2022-04-25,2022-04-27,entregado
151147,1198,2022-05-05,2022-05-06,entregado
151148,1198,2022-05-15,2022-05-17,entregado
151149,1198,2022-06-05,2022-06-07,entregado
151150,1198,2022-06-16,2022-06-18,entregado
151151,1198,2022-06-27,2022-06-29,cancelado
151152,1198,2022-07-18,2022-07-19,entregado
151153,1198,2022-07-29,2022-07-31,entregado
151154,1198,2022-08-09,2022-08-10,entregado
151155,1198,2022-08-18,2022-08-19,entregado
151156,1198,2022-08-27,2022-08-28,entregado
151157,1198,2022-09-06,2022-09-07,entregado
151158,1198,2022-09-14,2022-09-15,entregado
151159,1198,2022-09-22,2022-09-23,entregado
151160,1198,2022-10-01,2022-10-02,entregado
151161,1198,2022-10-10,2022-10-11,entregado
151162,1198,2022-10-19,2022-10-21,entregado
151163,1198,2022-10-28,2022-10-29,entregado
151164,1198,2022-11-05,2022-11-06,entregado
151165,1198,2022-11-12,2022-11-14,entregado
151166,1198,2022-11-20,2022-11-21,entregado
151167,1198,2022-11-26,2022-11-28,entregado
151168,1198,2022-12-04,2022-12-06,entregado
151169,1198,2022-12-10,2022-12-12,entregado
151170,1198,2022-12-15,2022-12-17,cancelado
151171,1198,2022-12-21,2022-12-23,entregado
151172,1198,2022-12-26,2022-12-28,entregado
151173,1198,2023-01-01,2023-01-03,entregado
151174,1198,2023-01-08,2023-01-09,entregado
151175,1198,2023-01-14,2023-01-16,entregado
151176,1198,2023-01-19,2023-01-20,entregado
151177,1198,2023-01-26,2023-01-28,entregado
151178,1198,2023-02-01,2023-02-03,entregado
151179,1198,2023-02-07,2023-02-09,entregado
151180,1198,2023-02-14,2023-02-15,entregado
151181,1198,2023-02-21,2023-02-23,entregado
151182,1198,2023-02-28,2023-03-01,entregado
151183,1198,2023-03-07,2023-03-09,entregado
151184,1198,2023-03-14,2023-03-15,entregado
151185,1198,2023-03-21,2023-03-22,entregado
151186,1198,2023-04-05,2023-04-06,entregado
151187,1198,2023-04-16,2023-04-18,entregado
151188,1198,2023-04-24,2023-04-25,entregado
151189,1198,2023-05-03,2023-05-04,entregado
151190,1198,2023-05-13,2023-05-15,entregado
151191,1198,2023-05-24,2023-05-25,entregado
151192,1198,2023-06-16,2023-06-18,entregado
151193,1198,2023-06-29,2023-06-30,entregado
151194,1198,2023-07-21,2023-07-22,entregado
151195,1198,2023-07-31,2023-08-02,cancelado
151196,1198,2023-08-12,2023-08-13,entregado
151197,1198,2023-08-23,2023-08-25,entregado
151198,1198,2023-09-02,2023-09-04,entregado
151199,1198,2023-09-21,2023-09-23,entregado
151200,1198,2023-10-10,2023-10-12,entregado
151201,1198,2023-10-20,2023-10-21,entregado
151202,1198,2023-11-05,2023-11-07,entregado
151203,1198,2023-11-17,2023-11-19,entregado
151204,1198,2023-11-24,2023-11-25,entregado
151205,1198,2023-12-01,2023-12-02,entregado
151206,1198,2023-12-06,2023-12-08,entregado
151207,1198,2023-12-13,2023-12-15,entregado
151208,1198,2023-12-18,2023-12-19,entregado
151209,1198,2023-12-25,2023-12-26,entregado
151210,1198,2024-01-01,2024-01-03,cancelado
151211,1198,2024-01-13,2024-01-15,entregado
151212,1198,2024-01-19,2024-01-20,entregado
151213,1198,2024-01-25,2024-01-27,entregado
151214,1198,2024-02-01,2024-02-02,entregado
151215,1198,2024-02-07,2024-02-09,entregado
151216,1198,2024-02-14,2024-02-15,entregado
151217,1198,2024-02-21,2024-02-23,entregado
151218,1198,2024-02-28,2024-03-01,entregado
151219,1198,2024-03-06,2024-03-08,entregado
151220,1198,2024-03-15,2024-03-16,entregado
151221,1198,2024-03-22,2024-03-23,entregado
151222,1198,2024-03-29,2024-03-31,entregado
151223,1198,2024-04-07,2024-04-09,entregado
151224,1198,2024-04-15,2024-04-16,entregado
151225,1198,2024-04-24,2024-04-25,entregado
151226,1198,2024-05-11,2024-05-12,entregado
151227,1198,2024-05-22,2024-05-23,entregado
151228,1198,2024-06-02,2024-06-03,entregado
151229,1198,2024-06-13,2024-06-14,entregado
151230,1198,2024-06-25,2024-06-27,entregado
151231,1198,2024-07-08,2024-07-10,entregado
151232,1198,2024-07-18,2024-07-19,entregado
151233,1198,2024-07-31,2024-08-02,entregado
151234,1198,2024-08-11,2024-08-12,entregado
151235,1198,2024-08-21,2024-08-22,entregado
151236,1198,2024-08-30,2024-08-31,entregado
151237,1198,2024-09-17,2024-09-19,entregado
151238,1198,2024-09-26,2024-09-28,entregado
151239,1198,2024-10-11,2024-10-13,entregado
151240,1198,2024-10-26,2024-10-28,entregado
151241,1198,2024-11-02,2024-11-04,entregado
151242,1198,2024-11-09,2024-11-10,entregado
151243,1198,2024-11-17,2024-11-19,entregado
151244,1198,2024-11-25,2024-11-26,entregado
151245,1198,2024-12-03,2024-12-05,entregado
151246,1198,2024-12-09,2024-12-11,entregado
151247,1198,2024-12-16,2024-12-18,entregado
151248,1198,2024-12-22,2024-12-24,entregado
151249,1198,2024-12-28,2024-12-29,entregado
151250,1199,2022-10-04,2022-10-06,entregado
151251,1199,2022-10-09,2022-10-10,entregado
151252,1199,2022-10-14,2022-10-15,entregado
151253,1199,2022-10-21,2022-10-23,entregado
151254,1199,2022-10-27,2022-10-28,entregado
151255,1199,2022-11-03,2022-11-04,entregado
151256,1199,2022-11-08,2022-11-09,entregado
151257,1199,2022-11-13,2022-11-14,entregado
151258,1199,2022-11-18,2022-11-19,entregado
151259,1199,2022-11-23,2022-11-25,entregado
151260,1199,2022-11-29,2022-12-01,entregado
151261,1199,2022-12-05,2022-12-07,entregado
151262,1199,2022-12-09,2022-12-10,entregado
151263,1199,2022-12-13,2022-12-14,entregado
151264,1199,2022-12-18,2022-12-20,entregado
151265,1199,2022-12-22,2022-12-23,entregado
151266,1199,2022-12-26,2022-12-27,entregado
151267,1199,2022-12-31,2023-01-01,entregado
151268,1199,2023-01-05,2023-01-06,entregado
151269,1199,2023-01-09,2023-01-10,entregado
151270,1199,2023-01-13,2023-01-14,entregado
151271,1199,2023-01-17,2023-01-18,entregado
151272,1199,2023-01-21,2023-01-22,entregado
151273,1199,2023-01-26,2023-01-27,entregado
151274,1199,2023-01-31,2023-02-01,entregado
151275,1199,2023-02-04,2023-02-06,entregado
151276,1199,2023-02-09,2023-02-11,cancelado
151277,1199,2023-02-14,2023-02-15,entregado
151278,1199,2023-02-18,2023-02-20,entregado
151279,1199,2023-02-23,2023-02-24,entregado
151280,1199,2023-02-27,2023-02-28,entregado
151281,1199,2023-03-04,2023-03-06,entregado
151282,1199,2023-03-10,2023-03-12,entregado
151283,1199,2023-03-17,2023-03-18,entregado
151284,1199,2023-03-22,2023-03-23,entregado
151285,1199,2023-03-27,2023-03-28,entregado
151286,1199,2023-04-01,2023-04-03,entregado
151287,1199,2023-04-08,2023-04-10,entregado
151288,1199,2023-04-14,2023-04-15,entregado
151289,1199,2023-04-20,2023-04-22,entregado
151290,1199,2023-04-28,2023-04-29,entregado
151291,1199,2023-05-13,2023-05-14,entregado
151292,1199,2023-05-28,2023-05-30,entregado
151293,1199,2023-06-14,2023-06-15,entregado
151294,1199,2023-06-22,2023-06-24,entregado
151295,1199,2023-07-09,2023-07-11,entregado
151296,1199,2023-07-16,2023-07-18,entregado
151297,1199,2023-07-25,2023-07-26,entregado
151298,1199,2023-08-03,2023-08-04,entregado
151299,1199,2023-08-10,2023-08-11,entregado
151300,1199,2023-08-17,2023-08-19,entregado
151301,1199,2023-08-25,2023-08-27,entregado
151302,1199,2023-09-01,2023-09-02,entregado
151303,1199,2023-09-08,2023-09-09,entregado
151304,1199,2023-09-15,2023-09-16,cancelado
151305,1199,2023-09-23,2023-09-24,entregado
151306,1199,2023-09-30,2023-10-01,entregado
151307,1199,2023-10-06,2023-10-08,entregado
151308,1199,2023-10-17,2023-10-19,entregado
151309,1199,2023-10-24,2023-10-25,entregado
151310,1199,2023-10-29,2023-10-30,entregado
151311,1199,2023-11-05,2023-11-07,entregado
151312,1199,2023-11-11,2023-11-12,entregado
151313,1199,2023-11-16,2023-11-17,entregado
151314,1199,2023-11-26,2023-11-27,entregado
151315,1199,2023-12-02,2023-12-04,cancelado
151316,1199,2023-12-06,2023-12-07,entregado
151317,1199,2023-12-10,2023-12-11,entregado
151318,1199,2023-12-15,2023-12-17,entregado
151319,1199,2023-12-19,2023-12-21,entregado
151320,1199,2023-12-23,2023-12-24,cancelado
151321,1199,2023-12-28,2023-12-30,entregado
151322,1199,2024-01-02,2024-01-03,entregado
151323,1199,2024-01-07,2024-01-09,entregado
151324,1199,2024-01-12,2024-01-14,entregado
151325,1199,2024-01-17,2024-01-18,entregado
151326,1199,2024-01-22,2024-01-24,entregado
151327,1199,2024-01-27,2024-01-28,entregado
151328,1199,2024-02-01,2024-02-02,entregado
151329,1199,2024-02-05,2024-02-07,entregado
151330,1199,2024-02-10,2024-02-12,entregado
151331,1199,2024-02-14,2024-02-16,entregado
151332,1199,2024-02-19,2024-02-21,entregado
151333,1199,2024-02-23,2024-02-24,entregado
151334,1199,2024-02-27,2024-02-28,entregado
151335,1199,2024-03-03,2024-03-04,entregado
151336,1199,2024-03-09,2024-03-10,entregado
151337,1199,2024-03-21,2024-03-23,entregado
151338,1199,2024-03-27,2024-03-29,entregado
151339,1199,2024-04-02,2024-04-03,entregado
151340,1199,2024-04-08,2024-04-10,entregado
151341,1199,2024-04-14,2024-04-16,entregado
151342,1199,2024-04-29,2024-05-01,entregado
151343,1199,2024-05-06,2024-05-07,entregado
151344,1199,2024-05-13,2024-05-14,entregado
151345,1199,2024-05-22,2024-05-24,entregado
151346,1199,2024-05-30,2024-05-31,entregado
151347,1199,2024-06-06,2024-06-08,entregado
151348,1199,2024-06-14,2024-06-16,entregado
151349,1199,2024-07-01,2024-07-03,entregado
151350,1199,2024-07-18,2024-07-20,entregado
151351,1199,2024-08-03,2024-08-04,entregado
151352,1199,2024-08-11,2024-08-12,entregado
151353,1199,2024-08-18,2024-08-20,entregado
151354,1199,2024-08-25,2024-08-26,entregado
151355,1199,2024-09-02,2024-09-03,entregado
151356,1199,2024-09-08,2024-09-09,cancelado
151357,1199,2024-09-15,2024-09-17,entregado
151358,1199,2024-09-22,2024-09-23,entregado
151359,1199,2024-09-28,2024-09-30,entregado
151360,1199,2024-10-04,2024-10-05,entregado
151361,1199,2024-10-10,2024-10-11,entregado
151362,1199,2024-10-21,2024-10-23,entregado
151363,1199,2024-10-27,2024-10-28,entregado
151364,1199,2024-11-08,2024-11-09,entregado
151365,1199,2024-11-19,2024-11-21,entregado
151366,1199,2024-11-25,2024-11-26,entregado
151367,1199,2024-11-30,2024-12-01,entregado
151368,1199,2024-12-05,2024-12-06,entregado
151369,1199,2024-12-09,2024-12-10,entregado
151370,1199,2024-12-13,2024-12-14,entregado
151371,1199,2024-12-17,2024-12-19,entregado
151372,1199,2024-12-21,2024-12-22,entregado
151373,1199,2024-12-26,2024-12-28,entregado
151374,1199,2024-12-31,2025-01-02,pendiente
151375,1200,2022-11-14,2022-11-16,entregado
151376,1200,2022-11-20,2022-11-21,entregado
151377,1200,2022-11-25,2022-11-27,entregado
151378,1200,2022-12-01,2022-12-02,entregado
151379,1200,2022-12-06,2022-12-07,entregado
151380,1200,2022-12-11,2022-12-13,entregado
151381,1200,2022-12-15,2022-12-16,entregado
151382,1200,2022-12-20,2022-12-21,entregado
151383,1200,2022-12-25,2022-12-26,entregado
151384,1200,2022-12-30,2022-12-31,entregado
151385,1200,2023-01-04,2023-01-05,entregado
151386,1200,2023-01-09,2023-01-10,entregado
151387,1200,2023-01-15,2023-01-17,cancelado
151388,1200,2023-01-20,2023-01-21,entregado
151389,1200,2023-01-25,2023-01-26,entregado
151390,1200,2023-01-31,2023-02-01,entregado
151391,1200,2023-02-05,2023-02-07,entregado
151392,1200,2023-02-10,2023-02-11,entregado
151393,1200,2023-02-15,2023-02-17,entregado
151394,1200,2023-02-21,2023-02-23,entregado
151395,1200,2023-02-26,2023-02-27,entregado
151396,1200,2023-03-04,2023-03-06,cancelado
151397,1200,2023-03-09,2023-03-10,entregado
151398,1200,2023-03-14,2023-03-16,entregado
151399,1200,2023-03-20,2023-03-22,entregado
151400,1200,2023-03-26,2023-03-28,entregado
151401,1200,2023-04-02,2023-04-03,entregado
151402,1200,2023-04-09,2023-04-10,entregado
151403,1200,2023-04-17,2023-04-19,entregado
151404,1200,2023-04-23,2023-04-24,entregado
151405,1200,2023-05-01,2023-05-03,entregado
151406,1200,2023-05-08,2023-05-10,entregado
151407,1200,2023-05-15,2023-05-17,entregado
151408,1200,2023-05-23,2023-05-24,entregado
151409,1200,2023-05-31,2023-06-01,entregado
151410,1200,2023-06-16,2023-06-18,entregado
151411,1200,2023-06-26,2023-06-28,entregado
151412,1200,2023-07-05,2023-07-06,entregado
151413,1200,2023-07-14,2023-07-16,entregado
151414,1200,2023-08-01,2023-08-03,entregado
151415,1200,2023-08-08,2023-08-09,entregado
151416,1200,2023-08-17,2023-08-19,entregado
151417,1200,2023-08-24,2023-08-25,entregado
151418,1200,2023-09-02,2023-09-03,entregado
151419,1200,2023-09-09,2023-09-11,entregado
151420,1200,2023-09-24,2023-09-26,entregado
151421,1200,2023-10-16,2023-10-18,entregado
151422,1200,2023-10-23,2023-10-25,entregado
151423,1200,2023-10-30,2023-11-01,entregado
151424,1200,2023-11-06,2023-11-07,entregado
151425,1200,2023-11-11,2023-11-13,entregado
151426,1200,2023-11-17,2023-11-18,entregado
151427,1200,2023-11-22,2023-11-23,entregado
151428,1200,2023-11-28,2023-11-30,entregado
151429,1200,2023-12-04,2023-12-06,entregado
151430,1200,2023-12-09,2023-12-11,entregado
151431,1200,2023-12-13,2023-12-14,entregado
151432,1200,2023-12-18,2023-12-20,entregado
151433,1200,2023-12-22,2023-12-23,entregado
151434,1200,2023-12-26,2023-12-27,entregado
151435,1200,2023-12-30,2023-12-31,cancelado
151436,1200,2024-01-04,2024-01-05,entregado
151437,1200,2024-01-08,2024-01-09,entregado
151438,1200,2024-01-13,2024-01-15,entregado
151439,1200,2024-01-19,2024-01-20,entregado
151440,1200,2024-01-23,2024-01-24,entregado
151441,1200,2024-01-29,2024-01-31,entregado
151442,1200,2024-02-03,2024-02-04,entregado
151443,1200,2024-02-08,2024-02-09,entregado
151444,1200,2024-02-12,2024-02-14,entregado
