carga_id,vehiculo_id,fecha,litros,precio_litro,km_odometro
1693,14,2022-11-03,156.6,578.3,102806.1
1694,14,2022-11-10,127.4,587.3,103231.4
1695,14,2022-11-17,169.3,580.3,103880.7
1696,14,2022-11-27,135.5,582.6,104354.3
1697,14,2022-12-04,172.2,589.1,104942.8
1698,14,2022-12-15,188.0,556.2,105564.6
1699,14,2022-12-23,186.1,567.3,106246.3
1700,14,2022-12-29,148.5,590.7,106752.5
1701,14,2023-01-07,201.6,601.9,107502.4
1702,14,2023-01-17,183.7,620.7,108140.5
1703,14,2023-01-23,146.0,598.9,108652.0
1704,14,2023-01-30,182.0,629.6,109343.2
1705,14,2023-02-05,142.6,603.3,109818.9
1706,14,2023-02-16,129.2,602.6,110316.9
1707,14,2023-02-24,140.1,608.2,110804.8
1708,14,2023-03-11,168.1,618.4,111434.9
1709,14,2023-03-16,153.0,629.5,111991.1
1710,14,2023-03-26,161.6,628.1,112629.0
1711,14,2023-04-03,217.3,704.0,113351.5
1712,14,2023-04-07,129.2,691.4,113869.0
1713,14,2023-04-15,147.9,709.0,114363.2
1714,14,2023-05-03,172.2,690.2,114976.8
1715,14,2023-05-12,190.6,727.5,115625.8
1716,14,2023-05-25,172.7,717.7,116224.3
1717,14,2023-06-05,181.5,706.7,116876.7
1718,14,2023-06-21,173.5,722.1,117507.9
1719,14,2023-07-03,143.1,827.0,118020.5
1720,14,2023-07-13,120.9,771.8,118439.8
1721,14,2023-08-01,167.5,806.4,119070.9
1722,14,2023-08-14,180.9,771.2,119696.3
1723,14,2023-08-30,125.2,810.4,120167.4
1724,14,2023-09-10,172.8,830.3,120743.6
1725,14,2023-09-19,115.7,780.7,121140.7
1726,14,2023-10-03,160.8,898.5,121690.3
1727,14,2023-10-14,148.7,891.7,122235.6
1728,14,2023-10-21,190.0,935.9,122931.2
1729,14,2023-11-03,143.6,935.2,123433.5
1730,14,2023-11-17,171.6,924.7,124068.7
1731,14,2023-12-03,157.6,885.9,124619.7
1732,14,2023-12-08,144.9,918.1,125109.2
1733,14,2023-12-17,174.6,922.4,125735.8
1734,14,2023-12-26,180.4,887.5,126407.9
1735,14,2024-01-01,165.4,979.6,126983.5
1736,14,2024-01-09,162.4,952.2,127557.8
1737,14,2024-01-19,186.2,964.9,128243.6
1738,14,2024-01-27,142.2,939.1,128776.3
1739,14,2024-02-03,173.9,1011.1,129399.0
1740,14,2024-02-13,217.6,958.5,130122.7
1741,14,2024-02-20,164.0,965.0,130674.2
1742,14,2024-02-27,180.1,976.6,131313.5
1743,14,2024-03-05,167.2,964.3,131916.4
1744,14,2024-03-19,143.4,953.4,132421.6
1745,14,2024-03-26,188.9,962.6,133054.3
1746,14,2024-04-11,155.1,1088.5,133589.0
1747,14,2024-04-23,172.8,1055.3,134228.4
1748,14,2024-05-02,181.8,1112.6,134864.7
1749,14,2024-05-08,118.6,1055.2,135306.5
1750,14,2024-05-27,161.6,1105.3,135879.5
1751,14,2024-06-07,189.5,1094.3,136557.8
1752,14,2024-06-20,151.9,1062.7,137152.5
1753,14,2024-07-03,193.9,1180.1,137870.3
1754,14,2024-07-18,162.0,1201.6,138485.8
1755,14,2024-07-25,135.7,1221.2,138954.3
1756,14,2024-08-04,179.4,1147.2,139609.2
1757,14,2024-08-15,189.6,1196.9,140262.6
1758,14,2024-08-28,174.2,1141.4,140882.2
1759,14,2024-09-10,144.7,1228.8,141441.4
1760,14,2024-09-25,177.3,1195.5,142113.9
1761,14,2024-09-29,136.8,1194.3,142583.7
1762,14,2024-10-12,206.6,1357.3,143365.4
1763,14,2024-10-24,172.1,1412.7,144015.6
1764,14,2024-11-03,183.3,1418.1,144712.7
1765,14,2024-11-09,166.0,1322.4,145298.5
1766,14,2024-11-14,153.1,1344.6,145837.9
1767,14,2024-11-18,170.3,1395.6,146408.6
1768,14,2024-11-30,175.0,1408.1,147036.7
1769,14,2024-12-05,163.3,1348.5,147692.3
1770,14,2024-12-12,149.1,1418.3,148222.1
1771,14,2024-12-21,159.8,1316.0,148806.0
1772,14,2024-12-28,190.8,1381.2,149524.6
1773,15,2022-01-10,134.1,401.2,136349.0
1774,15,2022-01-19,154.5,393.3,136860.6
1775,15,2022-01-25,134.6,408.5,137351.1
1776,15,2022-01-31,141.5,385.0,137869.0
1777,15,2022-02-15,179.0,400.8,138469.6
1778,15,2022-03-04,177.0,387.9,139079.0
1779,15,2022-03-27,457.1,393.1,139757.3
1780,15,2022-04-05,159.6,440.5,140319.3
1781,15,2022-05-02,165.8,455.2,140917.4
1782,15,2022-05-29,142.9,434.1,141412.4
1783,15,2022-06-24,159.5,453.3,141995.5
1784,15,2022-07-17,166.9,500.4,142558.8
1785,15,2022-08-05,167.4,511.9,143188.8
1786,15,2022-08-20,156.0,506.7,143749.2
1787,15,2022-08-25,166.2,505.9,144310.1
1788,15,2022-09-05,199.4,488.2,145013.4
1789,15,2022-09-13,172.2,504.2,145625.8
1790,15,2022-09-27,37.8,487.3,146051.8
1791,15,2022-10-08,141.8,587.5,146558.2
1792,15,2022-10-15,155.7,571.8,147083.2
1793,15,2022-11-03,179.9,574.1,147747.6
1794,15,2022-11-12,137.7,580.0,148285.9
1795,15,2022-11-20,156.8,556.9,148885.4
1796,15,2022-11-30,356.0,559.7,149480.0
1797,15,2022-12-07,172.7,568.4,150083.7
1798,15,2022-12-15,154.8,583.5,150625.7
1799,15,2022-12-23,186.2,551.2,151255.7
1800,15,2022-12-27,135.2,563.1,151756.2
1801,15,2023-01-04,152.9,603.8,152296.4
1802,15,2023-01-10,183.4,607.0,152923.2
1803,15,2023-01-17,177.7,604.2,153531.4
1804,15,2023-01-24,128.0,622.0,153994.0
1805,15,2023-01-31,356.8,607.7,154589.7
1806,15,2023-02-09,190.4,599.6,155299.2
1807,15,2023-02-19,165.6,621.6,155896.2
1808,15,2023-02-23,139.1,605.1,156378.4
1809,15,2023-03-10,185.0,615.3,157021.9
1810,15,2023-03-21,164.8,592.9,157575.9
1811,15,2023-03-31,151.1,589.0,158088.6
1812,15,2023-04-15,165.6,700.9,158640.9
1813,15,2023-04-20,122.6,697.5,159091.6
1814,15,2023-05-05,193.7,702.3,159767.4
1815,15,2023-05-22,473.7,679.2,160387.0
1816,15,2023-06-02,137.1,681.3,160876.8
1817,15,2023-06-23,157.1,725.0,161440.0
1818,15,2023-07-11,167.6,809.4,162089.7
1819,15,2023-07-30,196.8,804.1,162794.5
1820,15,2023-08-11,179.6,821.1,163414.8
1821,15,2023-08-25,163.9,829.3,163977.5
1822,15,2023-09-03,165.4,769.6,164591.4
1823,15,2023-09-08,145.7,791.6,165086.5
1824,15,2023-09-18,183.0,785.5,165758.7
1825,15,2023-09-30,170.1,818.4,166418.4
1826,15,2023-10-10,117.7,929.6,166886.6
1827,15,2023-10-21,154.5,897.2,167401.9
1828,15,2023-10-29,208.6,900.3,168117.5
1829,15,2023-11-13,168.8,923.2,168712.9
1830,15,2023-11-21,167.6,908.0,169314.1
1831,15,2023-12-05,189.9,887.4,169963.0
1832,15,2023-12-10,152.8,942.9,170507.7
1833,15,2023-12-16,158.4,931.4,171097.8
1834,15,2023-12-21,133.5,929.3,171601.0
1835,15,2023-12-29,144.1,874.6,172130.8
1836,15,2024-01-06,148.3,962.7,172664.9
1837,15,2024-01-14,157.6,1009.5,173236.3
1838,15,2024-01-22,166.0,1013.5,173789.4
1839,15,2024-01-28,184.4,950.7,174414.2
1840,15,2024-02-03,116.8,976.2,174855.0
1841,15,2024-02-10,137.9,963.1,175406.8
1842,15,2024-02-19,165.3,1014.5,175974.4
1843,15,2024-02-26,180.6,999.0,176578.5
1844,15,2024-03-03,147.7,946.7,177075.7
1845,15,2024-03-09,153.0,957.5,177665.9
1846,15,2024-03-19,143.3,1005.9,178208.9
1847,15,2024-03-30,155.4,994.9,178778.2
1848,15,2024-04-07,149.0,1086.6,179344.2
1849,15,2024-04-23,138.1,1054.5,179898.2
1850,15,2024-05-11,173.6,1073.5,180476.6
1851,15,2024-05-26,487.0,1063.4,181170.2
1852,15,2024-06-17,172.6,1106.6,181775.3
1853,15,2024-07-03,160.7,1168.7,182379.4
1854,15,2024-07-17,189.0,1192.4,183023.8
1855,15,2024-08-03,154.1,1157.8,183547.2
1856,15,2024-08-14,166.3,1202.5,184164.9
1857,15,2024-08-22,151.2,1227.1,184729.6
1858,15,2024-09-09,165.7,1138.3,185294.8
1859,15,2024-09-19,163.8,1212.2,185864.8
1860,15,2024-09-28,182.5,1185.3,186543.4
1861,15,2024-10-07,175.4,1348.7,187211.0
1862,15,2024-10-14,148.1,1334.0,187710.9
1863,15,2024-10-23,183.0,1400.5,188341.4
1864,15,2024-10-31,143.7,1382.7,188893.1
1865,15,2024-11-09,191.7,1324.8,189630.5
1866,15,2024-11-14,131.2,1317.5,190072.7
1867,15,2024-11-23,180.1,1328.1,190753.0
1868,15,2024-12-04,155.1,1346.7,191296.3
1869,15,2024-12-11,120.3,1373.4,191763.9
1870,15,2024-12-17,153.6,1380.4,192330.0
1871,15,2024-12-21,166.1,1414.2,192959.7
1872,15,2024-12-25,136.2,1375.4,193452.4
1873,16,2022-01-11,131.7,401.3,142988.4
1874,16,2022-01-25,178.5,410.9,143582.5
1875,16,2022-02-10,161.5,390.9,144199.2
1876,16,2022-02-25,160.2,404.3,144833.5
1877,16,2022-03-06,125.4,399.1,145323.9
1878,16,2022-03-13,120.9,383.3,145751.0
1879,16,2022-03-22,330.9,395.7,146278.1
1880,16,2022-04-03,126.6,423.0,146746.4
1881,16,2022-04-18,163.7,432.5,147298.5
1882,16,2022-05-07,175.3,426.6,147918.4
1883,16,2022-05-19,177.3,434.0,148626.6
1884,17,2024-01-07,169.4,963.1,585.7
1885,17,2024-01-11,130.4,1013.8,1043.2
1886,17,2024-01-18,166.0,1014.7,1612.4
1887,17,2024-01-22,173.3,951.4,2225.8
1888,17,2024-01-29,137.2,940.4,2709.9
1889,17,2024-02-06,187.0,950.8,3331.3
1890,17,2024-02-12,145.5,1009.4,3847.4
1891,17,2024-02-20,175.2,938.3,4429.4
1892,17,2024-03-01,206.1,990.8,5132.6
1893,17,2024-03-10,174.8,970.8,5718.5
1894,17,2024-03-21,153.5,976.8,6229.4
1895,17,2024-03-31,193.5,978.4,6927.5
1896,17,2024-04-08,161.8,1059.7,7510.7
1897,17,2024-04-19,140.9,1080.9,7977.2
1898,17,2024-04-28,376.6,1095.1,8547.7
1899,17,2024-05-13,139.5,1070.9,9009.9
1900,17,2024-05-25,133.2,1065.4,9544.8
1901,17,2024-05-31,142.1,1070.5,10019.7
1902,17,2024-06-15,165.2,1122.1,10611.8
1903,17,2024-07-12,157.4,1168.2,11166.3
1904,17,2024-07-21,197.1,1167.6,11851.5
1905,17,2024-07-26,152.3,1147.9,12366.3
1906,17,2024-08-06,177.5,1203.3,12966.4
1907,17,2024-08-17,175.5,1155.5,13625.8
1908,17,2024-08-26,184.1,1209.4,14238.0
1909,17,2024-09-01,122.2,1229.5,14650.8
1910,17,2024-09-10,168.7,1146.9,15297.2
1911,17,2024-09-17,151.2,1211.5,15798.1
1912,17,2024-09-21,114.0,1225.7,16198.0
1913,17,2024-10-04,118.4,1330.6,16605.9
1914,17,2024-10-10,152.1,1414.7,17178.5
1915,17,2024-10-21,169.4,1415.0,17823.1
1916,17,2024-10-29,260.3,1320.6,18221.5
1917,17,2024-11-05,148.2,1365.3,18797.3
1918,17,2024-11-12,123.9,1391.1,19214.5
1919,17,2024-11-19,376.0,1341.8,19771.2
1920,17,2024-11-28,170.8,1357.5,20383.3
1921,17,2024-12-04,171.4,1379.1,20976.4
1922,17,2024-12-12,174.8,1387.0,21597.0
1923,17,2024-12-18,178.6,1418.1,22200.8
1924,17,2024-12-24,137.2,1374.3,22735.3
1925,17,2024-12-30,121.5,1374.2,23168.3
1926,18,2022-01-17,136.0,407.3,103248.5
1927,18,2022-01-30,108.2,398.9,103672.4
1928,18,2022-02-09,139.2,405.7,104190.5
1929,18,2022-02-18,161.1,402.1,104812.0
1930,18,2022-02-28,137.7,391.8,105337.8
1931,18,2022-03-06,115.6,402.4,105832.2
1932,18,2022-03-17,113.1,404.8,106299.2
1933,18,2022-03-23,124.2,398.3,106781.4
1934,18,2022-03-28,100.9,408.6,107160.3
1935,18,2022-04-12,114.9,434.1,107631.0
1936,18,2022-04-30,95.2,432.9,108001.3
1937,18,2022-05-06,94.9,455.2,108415.4
1938,18,2022-05-29,119.6,427.2,108893.6
1939,18,2022-06-11,154.2,456.9,109534.6
1940,18,2022-06-28,143.8,422.8,110134.9
1941,18,2022-07-14,131.1,491.4,110665.0
1942,18,2022-08-11,142.7,501.7,111262.4
1943,18,2022-08-26,133.9,489.1,111838.2
1944,18,2022-09-10,97.6,486.5,112205.7
1945,18,2022-09-26,146.5,513.2,112757.1
1946,18,2022-10-06,142.7,554.1,113307.9
1947,18,2022-10-20,116.0,557.7,113775.0
1948,18,2022-10-26,125.4,570.3,114265.1
1949,18,2022-10-31,158.6,546.2,114912.7
1950,18,2022-11-09,155.8,569.7,115540.2
1951,18,2022-11-13,121.4,586.8,116042.3
1952,18,2022-11-21,120.8,584.3,116493.0
1953,18,2022-12-01,330.2,561.4,117064.7
1954,18,2022-12-06,132.1,549.3,117584.0
1955,18,2022-12-09,100.3,582.8,118030.0
1956,18,2022-12-13,125.9,576.4,118502.4
1957,18,2022-12-20,101.6,551.8,118905.1
1958,18,2022-12-28,103.3,579.2,119343.5
1959,18,2023-01-03,124.8,597.1,119869.8
1960,18,2023-01-10,126.6,618.2,120396.5
1961,18,2023-01-14,114.2,606.8,120840.5
1962,18,2023-01-21,135.1,618.2,121441.6
1963,18,2023-01-24,124.4,593.8,121921.2
1964,18,2023-02-01,127.4,621.9,122431.0
1965,18,2023-02-11,152.9,586.0,123121.9
1966,18,2023-02-17,135.5,627.5,123676.2
1967,18,2023-02-25,156.5,593.8,124312.9
1968,18,2023-03-04,118.7,608.4,124846.2
1969,18,2023-03-09,127.4,615.5,125329.4
1970,18,2023-03-19,147.3,625.9,125877.5
1971,18,2023-03-23,93.3,615.7,126282.1
1972,18,2023-03-29,140.3,597.5,126805.8
1973,18,2023-04-12,133.5,692.9,127344.9
1974,18,2023-04-22,119.1,729.5,127808.0
1975,18,2023-04-29,119.4,731.6,128301.8
1976,18,2023-05-06,145.4,677.2,128943.0
1977,18,2023-05-19,125.7,727.8,129436.3
1978,18,2023-05-30,116.2,687.0,129937.9
1979,18,2023-06-09,137.6,702.9,130475.7
1980,18,2023-06-20,119.6,684.3,130989.0
1981,18,2023-06-29,97.8,691.6,131353.7
1982,18,2023-07-12,115.8,815.5,131798.1
1983,18,2023-07-22,107.2,828.7,132261.8
1984,18,2023-08-08,120.6,775.1,132749.6
1985,18,2023-08-24,138.3,776.4,133279.2
1986,18,2023-09-12,133.0,788.6,133847.1
1987,18,2023-09-26,139.6,820.2,134380.5
1988,18,2023-10-02,109.8,916.3,134869.8
1989,18,2023-10-08,115.7,938.8,135375.8
1990,18,2023-10-12,110.7,942.1,135842.3
1991,18,2023-10-19,129.5,929.9,136400.8
1992,18,2023-10-31,176.0,879.3,137085.4
1993,18,2023-11-10,139.1,925.8,137638.8
1994,18,2023-11-15,100.6,877.4,138086.5
1995,18,2023-11-20,130.5,927.4,138573.6
1996,18,2023-11-29,147.9,898.5,139176.3
1997,18,2023-12-04,113.4,882.7,139664.6
1998,18,2023-12-11,131.2,883.2,140214.8
1999,18,2023-12-16,131.1,925.3,140737.8
2000,18,2023-12-22,125.5,882.6,141275.6
2001,18,2023-12-28,103.3,946.0,141692.9
2002,18,2024-01-02,139.6,988.3,142263.7
2003,18,2024-01-06,118.6,961.2,142718.1
2004,18,2024-01-17,160.2,972.4,143412.2
2005,18,2024-01-21,105.4,996.0,143829.2
2006,18,2024-01-28,150.1,1002.0,144440.4
2007,18,2024-02-07,109.0,1000.4,144875.2
2008,18,2024-02-12,148.8,949.9,145449.9
2009,18,2024-02-17,165.8,944.4,146074.0
2010,18,2024-02-21,96.6,974.6,146474.4
2011,18,2024-02-27,149.2,950.2,147078.5
2012,18,2024-03-02,115.0,969.0,147575.7
2013,18,2024-03-06,105.0,1006.7,147972.4
2014,18,2024-03-15,151.0,1013.7,148539.8
2015,18,2024-03-27,197.9,981.6,149282.9
2016,18,2024-04-03,98.2,1058.6,149675.9
2017,18,2024-04-08,122.6,1116.7,150195.1
2018,18,2024-04-20,140.5,1121.6,150718.1
2019,18,2024-04-30,119.3,1037.0,151195.2
2020,18,2024-05-13,131.8,1092.4,151709.2
2021,18,2024-06-06,123.9,1075.8,152222.3
2022,18,2024-06-13,118.3,1041.0,152669.6
2023,18,2024-06-25,134.3,1116.2,153183.2
2024,18,2024-07-15,48.4,1189.7,153792.7
2025,18,2024-08-07,128.3,1183.4,154285.4
2026,18,2024-08-14,145.8,1199.6,154892.5
2027,18,2024-08-22,151.8,1188.7,155524.0
2028,18,2024-09-01,269.4,1213.6,155926.5
2029,18,2024-09-07,137.5,1142.9,156500.2
2030,18,2024-09-16,125.9,1142.8,156971.8
2031,18,2024-09-27,165.7,1187.9,157633.3
2032,18,2024-10-15,113.0,1350.1,158128.2
2033,18,2024-10-24,122.3,1358.5,158583.6
2034,18,2024-11-05,105.3,1408.7,159040.6
2035,18,2024-11-11,121.9,1358.2,159513.7
2036,18,2024-11-17,135.8,1391.6,160048.5
2037,18,2024-11-23,176.6,1348.2,160718.0
2038,18,2024-11-28,118.9,1320.3,161197.0
2039,18,2024-12-05,139.4,1335.9,161724.1
2040,18,2024-12-08,113.3,1380.1,162147.1
2041,18,2024-12-11,109.6,1411.1,162572.4
2042,18,2024-12-15,131.3,1354.0,163085.4
2043,18,2024-12-18,93.3,1320.6,163434.5
2044,18,2024-12-24,162.9,1327.9,164060.0
2045,18,2024-12-27,114.0,1373.0,164564.4
2046,18,2024-12-30,127.5,1340.6,165069.0
2047,19,2023-02-05,135.3,593.3,608.5
2048,19,2023-02-16,153.2,624.5,1295.8
2049,19,2023-02-21,104.7,586.2,1797.2
2050,19,2023-02-27,119.3,620.3,2372.7
2051,19,2023-03-04,109.8,591.1,2866.2
2052,19,2023-03-12,124.4,588.6,3453.4
2053,19,2023-03-22,128.5,607.5,4060.5
2054,19,2023-03-27,85.4,590.9,4483.6
2055,19,2023-04-07,122.0,690.1,5122.9
2056,19,2023-04-17,102.6,688.1,5598.7
2057,19,2023-04-22,116.5,692.2,6184.1
2058,19,2023-05-04,99.8,705.4,6650.8
2059,19,2023-05-16,311.5,700.7,7197.8
2060,19,2023-05-26,111.3,678.5,7710.7
2061,19,2023-06-07,131.4,729.5,8298.5
2062,19,2023-06-19,104.6,681.9,8847.3
2063,19,2023-07-05,106.4,802.0,9333.2
2064,19,2023-07-13,81.7,775.8,9744.2
2065,19,2023-07-24,149.2,830.1,10468.6
2066,19,2023-08-19,129.0,812.3,11073.5
2067,19,2023-09-02,111.0,821.7,11594.5
2068,19,2023-09-10,88.0,776.8,11989.4
2069,19,2023-09-20,110.9,793.2,12525.6
2070,19,2023-09-29,135.3,825.4,13228.6
2071,19,2023-10-02,83.6,911.5,13617.5
2072,19,2023-10-25,123.3,893.7,14244.9
2073,19,2023-11-06,127.9,928.8,14828.0
2074,19,2023-11-12,107.8,918.7,15412.6
2075,19,2023-11-18,82.0,900.6,15850.7
2076,19,2023-11-27,138.1,910.5,16502.7
2077,19,2023-12-06,132.2,915.2,17141.0
2078,19,2023-12-13,107.7,922.1,17672.0
2079,19,2023-12-18,92.3,942.4,18170.8
2080,19,2023-12-27,118.4,888.7,18747.9
2081,19,2023-12-31,127.5,894.6,19381.7
2082,19,2024-01-05,109.9,963.0,19883.2
2083,19,2024-01-11,138.5,1007.8,20511.6
2084,19,2024-01-17,132.1,946.3,21132.8
2085,19,2024-01-24,93.9,963.4,21629.4
2086,19,2024-01-31,103.1,987.1,22096.2
2087,19,2024-02-11,111.7,973.8,22669.1
2088,19,2024-02-18,84.5,986.2,23080.4
2089,19,2024-02-23,128.9,941.4,23668.5
2090,19,2024-02-28,292.8,959.7,24180.0
2091,19,2024-03-10,111.3,1000.3,24701.8
2092,19,2024-03-27,126.6,985.3,25294.4
2093,19,2024-04-04,272.4,1109.8,25857.1
2094,19,2024-04-23,119.5,1058.0,26468.2
2095,19,2024-05-05,92.1,1074.6,26943.4
2096,19,2024-05-13,82.2,1038.8,27335.8
2097,19,2024-05-25,120.1,1052.2,27963.4
2098,19,2024-06-03,100.1,1057.4,28420.5
2099,19,2024-06-15,114.7,1085.8,29000.2
2100,19,2024-07-05,107.1,1192.2,29485.2
2101,19,2024-07-19,105.9,1189.1,30033.4
2102,19,2024-08-04,91.0,1196.1,30498.2
2103,19,2024-08-14,127.1,1152.5,31133.7
2104,19,2024-08-25,116.9,1211.2,31681.3
2105,19,2024-08-31,86.7,1228.7,32129.0
2106,19,2024-09-12,94.5,1214.9,32567.8
2107,19,2024-09-20,88.3,1138.2,33021.3
2108,19,2024-10-02,118.3,1355.1,33608.9
2109,19,2024-10-19,119.4,1389.1,34237.6
2110,19,2024-10-23,88.9,1349.1,34702.5
2111,19,2024-11-03,115.2,1325.7,35307.5
2112,19,2024-11-14,125.3,1399.6,35905.1
2113,19,2024-11-21,124.6,1384.5,36515.8
2114,19,2024-11-26,129.5,1312.2,37146.9
2115,19,2024-12-03,134.0,1420.1,37825.5
2116,19,2024-12-09,128.3,1410.5,38506.4
2117,19,2024-12-14,118.1,1336.9,39088.2
2118,19,2024-12-18,102.6,1387.6,39559.4
2119,19,2024-12-22,99.3,1383.9,40036.5
2120,20,2022-01-13,73.5,408.5,115795.6
2121,20,2022-01-27,60.3,412.4,116236.8
2122,20,2022-02-07,80.2,383.9,116874.3
2123,20,2022-02-23,77.6,393.4,117511.9
2124,20,2022-03-11,71.4,403.3,118076.1
2125,20,2022-03-21,81.2,402.4,118672.2
2126,20,2022-04-05,64.8,431.1,119170.5
2127,20,2022-04-14,72.5,439.1,119690.2
2128,20,2022-05-03,89.8,441.0,120352.7
2129,20,2022-05-16,68.0,443.7,120840.3
2130,20,2022-06-01,73.4,431.4,121394.2
2131,20,2022-06-30,71.5,454.7,121925.9
2132,20,2022-07-19,88.4,509.0,122570.4
2133,20,2022-08-06,75.4,498.1,123172.7
2134,20,2022-08-27,76.7,506.9,123795.4
2135,20,2022-09-08,60.5,506.8,124243.8
2136,20,2022-09-19,67.5,492.3,124727.9
2137,20,2022-10-02,60.4,569.4,125237.7
2138,20,2022-10-16,80.4,553.9,125877.8
2139,20,2022-11-04,86.5,566.4,126540.2
2140,20,2022-11-09,61.3,586.9,126990.2
2141,20,2022-11-17,56.0,569.8,127414.0
2142,20,2022-11-26,68.2,564.6,127926.6
2143,20,2022-12-04,88.6,575.2,128617.3
2144,20,2022-12-09,64.0,549.9,129097.7
2145,20,2022-12-16,77.3,559.3,129658.6
2146,20,2022-12-22,60.1,550.7,130145.1
2147,20,2022-12-29,182.3,567.9,130691.0
2148,20,2023-01-03,93.5,594.5,131439.2
2149,20,2023-01-11,57.6,608.3,131897.2
2150,20,2023-01-21,79.1,619.7,132469.5
2151,20,2023-01-25,57.0,612.9,132916.6
2152,20,2023-01-30,75.3,602.9,133458.3
2153,20,2023-02-06,101.1,608.1,134185.0
2154,20,2023-02-17,67.3,600.6,134690.9
2155,20,2023-02-22,73.0,605.3,135236.6
2156,20,2023-03-01,80.7,603.2,135868.7
2157,20,2023-03-10,94.1,596.8,136564.8
2158,20,2023-03-20,80.8,628.8,137144.0
2159,20,2023-04-07,87.4,692.0,137871.1
2160,20,2023-04-16,63.2,731.7,138404.9
2161,20,2023-05-10,62.7,724.7,138936.3
2162,20,2023-05-20,75.0,726.2,139507.9
2163,20,2023-06-13,74.0,730.9,140070.2
2164,20,2023-06-24,76.4,681.3,140629.0
2165,20,2023-07-10,79.4,827.5,141236.5
2166,20,2023-07-21,62.7,823.5,141772.7
2167,20,2023-08-04,76.7,779.4,142348.0
2168,20,2023-08-15,63.6,797.0,142861.0
2169,20,2023-08-30,80.7,829.5,143449.0
2170,20,2023-09-15,89.4,790.1,144117.2
2171,20,2023-09-24,71.0,792.6,144644.8
2172,20,2023-10-08,77.4,935.3,145258.4
2173,20,2023-10-15,70.4,884.5,145863.3
2174,20,2023-10-22,63.1,911.2,146357.4
2175,20,2023-11-02,64.2,944.9,146894.6
2176,20,2023-11-18,72.6,880.6,147464.3
2177,20,2023-11-27,74.4,910.6,148103.7
2178,20,2023-12-01,59.3,928.5,148577.8
2179,20,2023-12-10,82.9,929.3,149192.6
2180,20,2023-12-19,89.9,896.5,149852.6
2181,20,2023-12-26,83.0,935.1,150496.9
2182,20,2024-01-03,83.6,1003.7,151217.5
2183,20,2024-01-07,123.2,966.0,151693.7
2184,20,2024-01-13,73.4,954.2,152310.9
2185,20,2024-01-20,58.3,990.7,152778.9
2186,20,2024-02-02,100.0,964.6,153530.9
2187,20,2024-02-19,85.7,974.9,154211.2
2188,20,2024-02-25,67.9,958.7,154702.8
2189,20,2024-03-08,58.1,995.9,155156.0
2190,20,2024-03-17,69.9,972.4,155681.9
2191,20,2024-03-22,58.3,960.9,156150.1
2192,20,2024-03-29,66.3,967.9,156688.2
2193,20,2024-04-10,71.7,1066.1,157267.1
2194,20,2024-04-29,83.4,1100.6,157920.9
2195,20,2024-05-07,69.7,1040.4,158457.2
2196,20,2024-05-18,96.5,1107.4,159160.7
2197,20,2024-05-28,65.9,1104.3,159695.0
2198,20,2024-06-12,73.3,1068.4,160237.1
2199,20,2024-06-26,79.3,1064.7,160831.9
2200,20,2024-07-02,154.9,1160.2,161404.7
2201,20,2024-07-15,72.1,1173.1,161960.3
2202,20,2024-08-15,98.9,1225.4,162710.4
2203,20,2024-08-29,87.3,1166.5,163426.8
2204,20,2024-09-14,74.2,1180.7,163972.4
2205,20,2024-10-02,89.3,1398.8,164732.0
2206,20,2024-10-10,80.0,1322.2,165337.1
2207,20,2024-10-17,74.7,1413.4,165904.2
2208,20,2024-10-25,88.7,1404.9,166593.7
2209,20,2024-10-31,85.7,1322.0,167206.5
2210,20,2024-11-10,72.0,1412.8,167788.9
2211,20,2024-11-16,72.4,1367.9,168379.3
2212,20,2024-11-21,66.5,1340.3,168873.5
2213,20,2024-11-26,61.3,1380.1,169323.2
2214,20,2024-11-29,59.2,1380.6,169768.1
2215,20,2024-12-05,69.6,1372.5,170276.9
2216,20,2024-12-11,56.3,1387.1,170685.4
2217,20,2024-12-14,54.5,1397.7,171108.5
2218,20,2024-12-18,75.0,1354.9,171668.8
2219,20,2024-12-28,86.5,1382.5,172320.0
2220,21,2022-01-08,74.4,411.1,116077.5
2221,21,2022-01-13,83.3,389.8,116505.5
2222,21,2022-01-20,99.3,404.6,117015.5
2223,21,2022-01-24,92.5,402.1,117487.2
2224,21,2022-01-31,96.9,402.2,118004.7
2225,21,2022-02-06,80.8,398.4,118430.0
2226,21,2022-02-13,113.5,391.6,118993.6
2227,21,2022-02-17,85.5,395.9,119475.4
2228,21,2022-02-23,81.9,390.5,119933.8
2229,21,2022-02-28,94.4,412.0,120427.0
2230,21,2022-03-07,98.0,408.0,120951.9
2231,21,2022-03-14,82.8,388.0,121408.6
2232,21,2022-03-23,96.5,400.7,121905.6
2233,21,2022-03-29,104.9,410.6,122489.2
2234,21,2022-04-04,89.2,443.3,123002.1
2235,21,2022-04-11,103.0,434.6,123558.9
2236,21,2022-04-16,85.4,431.7,123986.6
2237,21,2022-04-25,91.0,445.4,124469.2
2238,21,2022-05-02,68.7,423.5,124827.7
2239,21,2022-05-11,82.7,446.3,125285.4
2240,21,2022-05-21,100.8,440.7,125839.8
2241,21,2022-05-31,91.2,446.6,126305.5
2242,21,2022-06-07,94.5,454.3,126783.2
2243,21,2022-06-16,83.9,453.9,127203.2
