pedido_id,producto_id,cantidad,precio_unitario
131944,17,30,8930.0
131944,12,25,2010.0
131944,18,13,16540.0
131944,10,44,2540.0
131945,21,28,1140.0
131945,3,32,1610.0
131945,7,16,14450.0
131945,11,30,2700.0
131945,12,25,1970.0
131946,9,13,7250.0
131946,3,28,1620.0
131947,19,19,1520.0
131947,20,44,1780.0
131947,2,16,2790.0
131947,6,41,2320.0
131947,17,15,9140.0
131947,15,22,2110.0
131948,16,30,2480.0
131948,20,35,1750.0
131948,10,25,2570.0
131948,5,27,2200.0
131949,1,41,3860.0
131949,13,41,1950.0
131949,14,41,2720.0
131949,8,31,1550.0
131949,9,24,7310.0
131950,3,31,1600.0
131950,2,28,2910.0
131950,15,28,2180.0
131950,8,21,1550.0
131950,16,12,2510.0
131951,11,39,2730.0
131951,20,21,1810.0
131952,3,17,1590.0
131952,10,24,2420.0
131952,12,48,1970.0
131952,26,45,2000.0
131953,21,17,1140.0
131953,17,18,9240.0
131953,16,12,2560.0
131953,5,39,2110.0
131954,21,14,1140.0
131954,24,14,2170.0
131954,6,34,2340.0
131955,18,45,16340.0
131955,19,48,1500.0
131955,23,24,2760.0
131956,11,24,2780.0
131956,10,14,2540.0
131956,15,41,2140.0
131956,18,34,16990.0
131956,14,34,2620.0
131956,16,9,2430.0
131957,11,24,2720.0
131957,16,27,2560.0
131957,21,28,1120.0
131957,18,41,16920.0
131957,9,41,7380.0
131958,23,17,2790.0
131958,18,28,17110.0
131958,14,31,2720.0
131959,2,42,2920.0
131959,16,15,2480.0
131960,6,46,2400.0
131960,19,13,1550.0
131960,22,38,2600.0
131960,25,34,1100.0
131960,10,21,2440.0
131961,4,34,8700.0
131961,19,59,1520.0
131961,15,55,2180.0
131962,2,59,2940.0
131962,17,27,9030.0
131963,7,55,14250.0
131963,8,42,1550.0
131964,18,55,16460.0
131964,7,17,14440.0
131964,22,55,2600.0
131965,19,55,1530.0
131965,6,34,2390.0
131965,9,29,7330.0
131966,7,38,14520.0
131966,22,17,2640.0
131966,14,50,2650.0
131967,18,17,17030.0
131967,17,33,8930.0
131967,19,17,1520.0
131967,23,34,2670.0
131968,4,13,9090.0
131968,7,38,14280.0
131968,12,13,1990.0
131968,2,25,2900.0
131968,6,17,2300.0
131969,12,25,2010.0
131969,25,29,1090.0
131969,13,21,1880.0
131970,12,50,1980.0
131970,9,29,7330.0
131970,17,30,9370.0
131970,19,38,1510.0
131970,6,46,2360.0
131971,8,42,1510.0
131971,13,42,1890.0
131971,2,46,2830.0
131971,20,50,1790.0
131971,6,50,2320.0
131971,17,24,8970.0
131972,18,50,16430.0
131972,7,34,14150.0
131973,14,13,2650.0
131973,22,59,2670.0
131973,24,17,2260.0
131973,12,50,1940.0
131973,15,13,2130.0
131974,14,12,2790.0
131974,8,20,1650.0
131974,5,21,2290.0
131975,7,36,15430.0
131975,4,53,9490.0
131975,26,40,2070.0
131975,21,53,1170.0
131975,17,21,10000.0
131975,16,33,2590.0
131976,5,36,2210.0
131976,1,28,4040.0
131977,6,32,2520.0
131977,15,28,2280.0
131977,11,33,2910.0
131977,21,20,1160.0
131977,5,33,2230.0
131978,23,57,2850.0
131978,8,36,1640.0
131978,6,16,2500.0
131979,2,45,3100.0
131979,6,45,2570.0
131979,1,12,4120.0
131979,9,57,7580.0
131979,15,20,2280.0
131979,10,28,2640.0
131980,26,53,2050.0
131980,14,20,2910.0
131981,23,24,2890.0
131981,26,32,2130.0
131981,3,49,1710.0
131981,14,57,2880.0
131982,24,36,2360.0
131982,10,16,2580.0
131982,3,20,1770.0
131983,5,18,2280.0
131983,25,57,1120.0
131983,18,53,18310.0
131983,15,24,2250.0
131983,24,45,2370.0
131983,10,28,2700.0
131984,20,45,1840.0
131984,5,18,2320.0
131984,22,28,2870.0
131984,8,40,1670.0
131984,26,20,2040.0
131985,4,40,9510.0
131985,3,12,1700.0
131986,3,57,1770.0
131986,16,39,2690.0
131986,22,28,2750.0
131986,7,16,14790.0
131986,4,24,9230.0
131987,3,40,1720.0
131987,20,20,1890.0
131988,2,20,3080.0
131988,25,53,1160.0
131988,12,28,2150.0
131988,1,36,4020.0
131988,23,24,2910.0
131989,23,40,2940.0
131989,19,28,1610.0
131990,18,23,17630.0
131990,2,12,3070.0
131990,24,43,2330.0
131991,13,20,2040.0
131991,25,27,1120.0
131991,20,23,1860.0
131992,22,47,2870.0
131992,12,27,2130.0
131993,2,39,3060.0
131993,23,35,2840.0
131993,20,35,1920.0
131993,3,12,1730.0
131994,10,35,2610.0
131994,12,43,2150.0
131994,15,51,2290.0
131994,19,39,1610.0
131994,5,15,2230.0
131995,21,47,1200.0
131995,20,39,1880.0
131995,17,36,9440.0
131995,18,39,17750.0
131996,7,16,14750.0
131996,10,47,2580.0
131996,23,43,2890.0
131996,19,43,1640.0
131996,22,31,2910.0
131997,7,27,14910.0
131997,5,33,2290.0
131997,17,42,9700.0
131998,20,20,1950.0
131998,9,27,7440.0
131998,12,55,2130.0
131998,15,16,2210.0
131999,24,31,2310.0
131999,13,16,2090.0
131999,22,35,2770.0
131999,7,27,15650.0
131999,4,35,9660.0
132000,11,24,2960.0
132000,20,55,1940.0
132001,6,16,2440.0
132001,15,23,2240.0
132001,7,40,15190.0
132002,12,10,2090.0
132002,7,33,15410.0
132002,15,46,2340.0
132002,23,36,2990.0
132002,25,26,1140.0
132003,12,40,2130.0
132003,1,26,4000.0
132003,11,39,2970.0
132003,14,33,2830.0
132003,17,21,9770.0
132003,24,46,2410.0
132004,26,10,2080.0
132004,25,13,1130.0
132004,7,36,15030.0
132004,3,13,1760.0
132005,10,30,2660.0
132005,22,43,2900.0
132005,14,46,2770.0
132006,1,46,4050.0
132006,11,18,2960.0
132007,9,13,7690.0
132007,22,26,2790.0
132007,2,16,3020.0
132008,17,39,9670.0
132008,21,30,1150.0
132009,9,40,7410.0
132009,23,30,2880.0
132010,25,46,1150.0
132010,26,30,2110.0
132010,13,30,2030.0
132011,22,13,2770.0
132011,7,10,15400.0
132011,8,36,1630.0
132011,20,13,1880.0
132011,23,40,2880.0
132011,18,33,18300.0
132012,17,27,10940.0
132012,21,42,1310.0
132012,6,21,2860.0
132012,8,18,1900.0
132012,15,18,2660.0
132012,2,21,3400.0
132013,2,33,3380.0
132013,24,21,2610.0
132013,5,27,2560.0
132013,14,15,3240.0
132013,4,39,10760.0
132014,11,18,3380.0
132014,5,24,2520.0
132014,12,33,2460.0
132015,9,42,8680.0
132015,24,39,2740.0
132015,5,42,2600.0
132015,4,12,10650.0
132015,12,15,2470.0
132015,7,24,17310.0
132016,7,24,17630.0
132016,8,30,1920.0
132016,10,30,2980.0
132016,15,21,2540.0
132016,13,9,2280.0
132017,1,33,4630.0
132017,17,18,11250.0
132017,4,12,10780.0
132018,15,33,2650.0
132018,25,24,1330.0
132018,10,15,3070.0
132018,8,33,1890.0
132018,2,24,3510.0
132018,14,30,3260.0
132019,10,36,3080.0
132019,8,36,1850.0
132020,1,30,4790.0
132020,16,27,3020.0
132020,4,9,10500.0
132020,18,12,20090.0
132020,6,21,2910.0
132020,25,39,1320.0
132021,1,42,4740.0
132021,15,36,2540.0
132021,21,24,1380.0
132022,23,27,3300.0
132022,10,21,3020.0
132022,18,30,19920.0
132023,11,21,3310.0
132023,1,39,4620.0
132023,20,18,2200.0
132023,25,42,1330.0
132024,5,33,2590.0
132024,22,15,3220.0
132025,6,21,2920.0
132025,25,24,1320.0
132026,22,24,3290.0
132026,12,27,2460.0
132026,13,36,2360.0
132026,5,15,2520.0
132027,9,9,8910.0
132027,4,15,10910.0
132027,15,24,2570.0
132027,23,18,3300.0
132027,17,21,10820.0
132028,2,30,3540.0
132028,3,36,1990.0
132028,8,18,1850.0
132028,18,18,21020.0
132028,10,24,3020.0
132028,11,33,3260.0
132029,24,24,2740.0
132029,15,33,2540.0
132029,20,30,2200.0
132029,9,9,8900.0
132029,11,24,3410.0
132029,5,30,2540.0
132030,20,15,2150.0
132030,7,21,17090.0
132030,2,39,3380.0
132030,6,33,2920.0
132031,12,15,2340.0
132031,5,30,2640.0
132031,3,27,1940.0
132031,19,21,1800.0
132031,18,33,20700.0
132031,7,9,17530.0
132032,25,42,1320.0
132032,16,24,3100.0
132033,12,21,2450.0
132033,14,24,3320.0
132033,18,39,20470.0
132033,7,33,17730.0
132033,10,9,2980.0
132034,7,27,20160.0
132034,25,30,1490.0
132034,16,30,3400.0
132034,10,12,3410.0
132035,22,42,3620.0
132035,13,39,2660.0
132035,17,39,12270.0
132036,1,21,5420.0
132036,18,27,23620.0
132036,10,12,3410.0
132037,6,36,3230.0
132037,12,39,2630.0
132037,16,9,3470.0
132038,25,9,1430.0
132038,1,15,5170.0
132038,9,12,9900.0
132038,11,39,3690.0
132039,23,24,3690.0
132039,4,15,12530.0
132039,24,18,2980.0
132040,3,39,2240.0
132040,1,21,5460.0
132041,26,15,2650.0
132041,21,33,1480.0
132041,10,30,3480.0
132041,6,15,3260.0
132042,9,24,9690.0
132042,26,27,2600.0
132042,3,12,2180.0
132043,10,24,3370.0
132043,24,39,3030.0
132043,26,18,2720.0
132043,22,30,3610.0
132044,18,30,23340.0
132044,6,24,3270.0
132044,20,24,2470.0
132044,25,30,1470.0
132045,18,18,23050.0
132045,15,42,3030.0
132045,12,9,2630.0
132045,23,12,3780.0
132045,25,15,1490.0
132046,5,33,2990.0
132046,6,9,3150.0
132046,24,12,3070.0
132046,14,39,3710.0
132047,7,36,20000.0
132047,19,24,2100.0
132047,1,33,5200.0
132047,18,42,23710.0
132047,8,12,2070.0
132048,12,18,2660.0
132048,5,42,2870.0
132048,7,9,20050.0
132048,4,9,12330.0
132048,13,9,2550.0
132049,2,33,3920.0
132049,13,21,2650.0
132049,9,36,9770.0
132049,1,24,5170.0
132049,23,39,3840.0
132050,8,15,2160.0
132050,20,42,2440.0
132050,25,36,1430.0
132050,15,15,3030.0
132050,11,27,3870.0
132051,25,18,1470.0
132051,17,42,12290.0
132051,5,33,2970.0
132052,10,42,3510.0
132052,26,27,2700.0
132052,6,27,3300.0
132052,15,33,2860.0
132052,11,24,3830.0
132053,21,21,1570.0
132053,13,27,2650.0
132054,9,21,9800.0
132054,5,36,2860.0
132055,15,12,2870.0
132055,18,12,23050.0
132055,10,15,3440.0
132055,23,21,3830.0
132055,19,27,2000.0
132055,9,30,9800.0
132056,11,18,4380.0
132056,14,22,4190.0
132056,4,22,13430.0
132056,3,25,2540.0
132057,17,27,13900.0
132057,1,35,6130.0
132058,20,41,2830.0
132058,14,28,4100.0
132058,26,16,3030.0
132059,11,36,4290.0
132059,14,41,4030.0
132059,26,44,3000.0
132059,8,28,2360.0
132059,23,25,4120.0
132060,16,30,3910.0
132060,18,16,26480.0
132060,3,25,2460.0
132060,17,27,14070.0
132061,15,32,3230.0
132061,7,16,22780.0
132061,24,35,3400.0
132062,21,28,1750.0
132062,8,28,2470.0
132062,22,28,4230.0
132062,26,9,2990.0
132062,13,38,3000.0
132062,11,30,4280.0
132063,11,27,4330.0
132063,23,32,4330.0
132063,18,13,25250.0
132063,19,19,2360.0
132063,25,35,1640.0
132063,12,38,3050.0
132064,4,35,13970.0
132064,19,38,2280.0
132064,6,41,3670.0
132064,25,13,1660.0
132064,1,22,6060.0
132064,23,28,4210.0
132065,7,32,22340.0
132065,8,38,2360.0
132065,22,41,4180.0
132066,22,21,4090.0
132066,21,34,1770.0
132067,24,41,3430.0
132067,14,24,4040.0
132068,20,45,2810.0
132068,17,33,14190.0
132069,17,39,14460.0
132069,2,17,4460.0
132069,9,24,10830.0
132069,12,38,2980.0
132069,3,14,2500.0
132070,5,24,3230.0
132070,19,14,2390.0
132070,1,38,6120.0
132071,3,41,2500.0
132071,12,17,3110.0
132072,26,21,3050.0
132072,9,38,10940.0
132072,18,24,26520.0
132072,8,41,2470.0
132072,19,17,2290.0
132073,25,45,1660.0
132073,7,21,21760.0
132073,17,18,14460.0
132073,21,31,1720.0
132074,24,14,3360.0
132074,18,41,26780.0
132074,23,21,4210.0
132074,16,18,3880.0
132074,7,10,21920.0
132075,10,28,3770.0
132075,1,41,6140.0
132075,3,34,2520.0
132076,18,59,25710.0
132076,17,33,14570.0
132076,8,46,2400.0
132076,12,25,3140.0
132076,7,50,21530.0
132076,23,42,4220.0
132077,11,39,4280.0
132077,18,29,25280.0
132077,12,55,3140.0
132077,20,21,2740.0
132077,23,25,4140.0
132077,7,13,22510.0
132078,11,21,4220.0
132078,15,46,3290.0
132078,13,50,2900.0
132078,6,29,3620.0
132078,21,50,1730.0
132079,18,13,26220.0
132079,3,38,2460.0
132079,21,13,1760.0
132079,14,55,4110.0
132079,8,46,2400.0
132079,13,59,3020.0
132080,14,13,4020.0
132080,7,21,22630.0
132080,6,46,3740.0
132080,25,17,1660.0
132080,1,25,5980.0
132080,2,25,4330.0
132081,10,17,3840.0
132081,13,25,2980.0
132081,26,42,2990.0
132082,25,13,1630.0
132082,14,13,4220.0
132082,18,17,25550.0
132082,8,34,2430.0
132082,22,38,4060.0
132083,17,39,13900.0
132083,19,59,2370.0
132083,9,13,11290.0
132084,4,25,13610.0
132084,18,21,25480.0
132084,19,42,2290.0
132084,9,42,10860.0
132084,5,21,3240.0
132084,24,55,3480.0
132085,10,55,3930.0
132085,9,59,11110.0
132085,8,55,2460.0
132086,2,55,4390.0
132086,3,21,2520.0
132086,16,33,3870.0
132086,12,21,3120.0
132087,10,50,3750.0
132087,12,13,2960.0
132088,2,46,4450.0
132088,16,24,3900.0
132088,21,34,1710.0
132088,24,46,3360.0
132089,24,59,3350.0
132089,16,42,3890.0
132089,14,34,4120.0
132089,23,59,4140.0
132090,25,29,1620.0
132090,16,36,3870.0
132091,5,9,3420.0
132091,14,49,4380.0
132091,16,21,4190.0
132092,11,36,4610.0
132092,18,12,27290.0
132092,13,40,3150.0
132092,22,53,4290.0
132092,23,24,4570.0
132092,2,49,4720.0
132093,8,40,2540.0
132093,7,40,24150.0
132093,19,20,2450.0
132093,18,28,27610.0
132094,14,20,4320.0
132094,16,30,4170.0
132094,25,16,1740.0
132095,1,53,6210.0
132095,2,20,4560.0
132095,19,53,2520.0
132095,3,57,2690.0
132095,7,57,23340.0
132096,1,53,6520.0
132096,6,16,3800.0
132096,25,12,1730.0
132096,23,12,4440.0
132096,16,18,4090.0
132097,25,12,1800.0
132097,12,45,3270.0
132097,19,57,2510.0
132097,13,36,3190.0
132098,10,28,4010.0
132098,21,45,1850.0
132099,24,45,3650.0
132099,20,32,2950.0
132100,3,12,2620.0
132100,12,32,3160.0
132100,10,57,3980.0
132101,21,28,1840.0
132101,7,16,24130.0
132101,16,39,4090.0
132102,19,16,2420.0
132102,26,57,3250.0
132103,24,36,3560.0
132103,6,40,3920.0
132103,16,9,4010.0
132103,10,20,4150.0
132103,1,53,6290.0
132103,13,36,3090.0
132104,4,24,14750.0
132104,18,12,27550.0
132104,17,18,14780.0
132104,21,49,1830.0
132104,15,32,3520.0
132105,22,55,4320.0
132105,19,43,2440.0
132105,15,23,3500.0
132105,20,16,2970.0
132106,10,39,4090.0
132106,24,16,3680.0
132106,12,43,3340.0
132107,9,35,12120.0
132107,18,27,28440.0
132108,2,12,4550.0
132108,14,55,4420.0
132109,8,20,2590.0
132109,1,27,6260.0
132109,19,35,2440.0
132109,4,31,14350.0
132109,6,47,3760.0
132109,3,12,2620.0
132110,24,47,3710.0
132110,20,16,2950.0
132110,2,51,4730.0
132111,18,43,27650.0
132111,13,47,3220.0
132111,10,47,4200.0
132111,3,51,2610.0
132111,16,9,4210.0
132112,16,18,4060.0
132112,7,39,24150.0
132112,1,16,6550.0
132113,1,55,6320.0
132113,15,12,3620.0
132113,16,18,4090.0
132113,23,12,4410.0
132113,22,55,4410.0
132114,21,20,1830.0
132114,25,12,1800.0
132114,9,20,11740.0
132114,15,47,3530.0
132115,2,16,4660.0
132115,1,55,6270.0
132115,16,9,4050.0
132115,8,23,2560.0
132115,18,20,27640.0
132116,7,51,23850.0
132116,17,30,14760.0
132117,14,51,4460.0
132117,13,27,3110.0
132117,16,39,4040.0
132117,22,55,4380.0
132117,19,43,2500.0
132118,14,13,4420.0
132118,12,23,3260.0
132118,23,23,4390.0
132119,10,16,4080.0
132119,25,16,1710.0
132119,11,33,4430.0
132119,3,30,2660.0
132119,20,20,2910.0
132120,12,46,3160.0
132120,24,40,3590.0
132120,4,36,14990.0
132120,22,43,4410.0
132120,11,21,4500.0
132120,2,20,4550.0
132121,24,36,3620.0
132121,3,36,2630.0
132121,4,30,14640.0
132121,12,16,3290.0
132121,1,23,6480.0
132122,13,10,3230.0
132122,14,26,4410.0
132122,7,16,23220.0
132122,16,18,4110.0
132122,18,33,26850.0
132122,23,46,4490.0
132123,9,20,12110.0
132123,14,43,4360.0
132123,26,13,3230.0
132123,4,13,14500.0
132124,17,33,14700.0
132124,13,26,3110.0
132124,8,30,2510.0
132124,3,43,2740.0
132125,16,12,4230.0
132125,2,43,4560.0
132125,8,16,2530.0
132125,6,10,3960.0
132125,13,13,3190.0
132126,12,33,3270.0
132126,20,40,3010.0
132126,26,20,3240.0
132126,6,36,3750.0
132127,17,30,14750.0
132127,7,46,23980.0
132127,8,30,2540.0
132128,8,33,2580.0
132128,19,36,2530.0
132128,2,16,4780.0
132128,15,26,3500.0
132128,1,16,6370.0
132129,4,9,15820.0
132129,12,36,3570.0
132129,3,36,2850.0
132129,6,27,4240.0
132129,19,15,2630.0
132129,9,15,12830.0
132130,4,42,16440.0
132130,12,30,3640.0
132130,25,30,1970.0
132131,2,36,5120.0
132131,19,15,2760.0
132131,20,33,3280.0
132131,10,30,4370.0
132131,5,30,3790.0
132131,24,33,4010.0
132132,4,33,15810.0
132132,25,27,1970.0
132132,8,39,2850.0
132132,19,15,2710.0
132132,13,9,3360.0
132133,26,39,3540.0
132133,21,33,1970.0
132133,24,24,3890.0
132134,12,24,3580.0
132134,2,24,5140.0
132134,1,12,6910.0
132135,4,33,15530.0
132135,13,33,3400.0
132135,21,12,2040.0
132136,5,42,3880.0
132136,12,21,3520.0
132137,10,33,4470.0
132137,11,15,4890.0
132137,7,36,25590.0
132137,23,27,5060.0
132137,26,9,3490.0
132137,18,18,29640.0
132138,23,36,4990.0
132138,9,30,12830.0
132138,4,30,16280.0
132138,3,36,2960.0
132139,1,42,7130.0
132139,6,30,4340.0
132139,13,30,3540.0
132139,21,33,1990.0
132139,19,18,2680.0
132139,5,15,3890.0
132140,20,33,3310.0
132140,17,39,16200.0
132140,9,15,13230.0
132140,18,24,30390.0
132140,13,36,3530.0
132140,7,39,26190.0
132141,13,12,3500.0
132141,19,39,2680.0
132141,22,9,4720.0
132142,26,12,3430.0
132142,4,39,15890.0
132142,8,15,2780.0
132143,3,15,2890.0
132143,15,24,3860.0
132143,21,33,2040.0
132143,8,18,2840.0
132144,2,18,5170.0
132144,10,12,4410.0
132144,23,15,5050.0
132144,8,33,2770.0
132144,17,9,16260.0
132144,4,33,15990.0
132145,18,12,29680.0
132145,19,36,2630.0
132145,22,9,4750.0
132145,20,24,3270.0
132146,20,39,3180.0
132146,5,18,3760.0
132146,12,21,3510.0
132146,19,36,2640.0
132146,26,15,3520.0
132146,24,42,3990.0
132147,5,18,3770.0
132147,1,30,6790.0
132147,12,18,3530.0
132147,6,12,4300.0
132147,20,27,3250.0
132147,9,39,12820.0
132148,23,24,4790.0
132148,20,42,3310.0
132148,6,33,4320.0
132148,5,27,3920.0
132149,5,39,3850.0
132149,18,30,30940.0
132149,25,24,1940.0
132150,3,30,2970.0
132150,22,36,4670.0
132151,11,12,5280.0
132151,4,42,17760.0
132152,23,18,5260.0
132152,15,27,4200.0
132152,2,27,5500.0
132152,6,30,4630.0
132152,17,12,17480.0
132153,2,30,5690.0
132153,6,15,4690.0
132153,18,15,32800.0
132153,10,33,4850.0
132153,15,42,4170.0
132154,8,9,2980.0
132154,3,24,3100.0
132154,20,24,3470.0
132154,9,42,13800.0
132154,2,18,5680.0
132155,3,15,3180.0
132155,7,33,28660.0
132155,14,33,5200.0
132155,16,36,5000.0
132155,11,39,5310.0
132155,21,36,2190.0
132156,20,18,3460.0
132156,9,18,14240.0
132156,19,21,3000.0
132157,15,42,4150.0
132157,10,30,4990.0
132157,2,21,5420.0
132157,25,36,2030.0
132157,12,27,3950.0
132157,9,15,13890.0
132158,26,9,3940.0
132158,18,15,33510.0
132158,24,12,4390.0
132158,6,27,4680.0
132158,2,30,5460.0
132158,11,18,5440.0
132159,13,9,3720.0
132159,16,39,4960.0
132159,22,36,5170.0
132159,20,12,3430.0
132159,14,21,5350.0
132159,5,9,4250.0
132160,10,9,4860.0
132160,26,39,3880.0
132160,17,9,17770.0
132160,21,9,2160.0
132160,11,21,5450.0
132160,13,15,3640.0
132161,11,42,5260.0
132161,7,42,28320.0
132161,3,21,3150.0
132162,14,36,5330.0
132162,23,24,5380.0
132162,22,36,5320.0
132163,1,18,7520.0
132163,10,39,4980.0
132163,8,12,2970.0
132163,2,36,5640.0
132163,3,9,3240.0
132163,22,9,5160.0
132164,20,33,3560.0
132164,14,33,5220.0
132164,11,24,5290.0
132164,5,39,4130.0
132164,23,12,5320.0
132164,18,24,31990.0
132165,6,33,4610.0
132165,1,36,7420.0
132165,19,36,2860.0
132165,20,9,3470.0
132165,10,42,5010.0
132165,9,12,14040.0
132166,13,27,3730.0
132166,4,27,16880.0
132167,18,27,32250.0
132167,1,18,7510.0
132167,5,15,4120.0
132167,9,42,14400.0
132167,3,15,3250.0
132168,14,39,5350.0
132168,22,30,5080.0
132168,20,9,3450.0
132169,25,24,2120.0
132169,7,9,28470.0
132169,2,15,5700.0
132169,15,18,4300.0
132169,1,21,7430.0
132169,19,33,2910.0
132170,19,39,2970.0
132170,24,15,4280.0
132170,15,18,4160.0
132170,23,15,5230.0
132170,1,30,7610.0
132171,17,18,20880.0
132171,25,38,2310.0
132172,25,22,2380.0
132172,9,44,15930.0
132172,3,25,3570.0
132172,17,9,20090.0
132172,7,38,31990.0
132172,11,21,6140.0
132173,1,28,8840.0
132173,23,44,6180.0
132173,20,41,4100.0
132173,6,25,5360.0
132173,10,9,5480.0
132174,7,32,32600.0
132174,12,32,4320.0
132174,2,44,6420.0
132174,24,13,5070.0
132174,16,18,5570.0
132174,20,44,4030.0
132175,9,19,15730.0
132175,26,13,4490.0
132175,15,32,4660.0
132175,1,9,8490.0
132175,24,13,4810.0
132176,11,15,6100.0
132176,7,13,31780.0
132176,16,36,5670.0
132177,1,19,8800.0
132177,21,28,2560.0
132177,22,9,5980.0
132177,6,32,5210.0
132178,21,13,2410.0
132178,20,16,4020.0
132178,14,22,5810.0
132178,22,9,6080.0
132179,2,22,6330.0
132179,23,32,6310.0
132179,12,9,4390.0
132179,8,38,3370.0
132180,1,35,8830.0
132180,25,22,2390.0
132180,7,22,31810.0
132180,13,16,4270.0
132180,16,30,5630.0
132181,17,36,20240.0
132181,5,27,4670.0
132181,20,41,3990.0
132181,12,24,4460.0
132181,21,10,2500.0
132181,2,14,6400.0
132182,23,48,6010.0
132182,6,21,5270.0
132182,19,38,3400.0
132182,17,27,20340.0
132183,26,10,4500.0
132183,4,48,19790.0
132183,18,34,37260.0
132184,11,39,6320.0
132184,20,45,3880.0
132184,17,12,20480.0
132184,21,10,2430.0
132184,22,28,5970.0
132184,12,10,4410.0
132185,26,38,4480.0
132185,12,21,4420.0
132185,7,10,31980.0
132185,5,27,4640.0
132186,2,48,6270.0
132186,16,27,5710.0
132186,9,45,15610.0
132186,22,14,6120.0
132186,8,41,3410.0
132187,24,14,4890.0
132187,7,41,31280.0
132188,2,10,6190.0
132188,16,21,5680.0
132188,21,24,2510.0
132188,1,31,8700.0
132188,22,21,5980.0
132188,10,48,5650.0
132189,14,24,6130.0
132189,18,10,37480.0
132189,16,36,5630.0
132189,3,10,3650.0
132189,17,24,20890.0
132190,12,17,4460.0
132190,6,21,5180.0
132190,20,10,4020.0
132190,10,10,5650.0
132190,14,17,6010.0
132190,26,14,4390.0
132191,2,24,6320.0
132191,20,45,3920.0
132191,11,18,6080.0
132191,24,48,5080.0
132191,19,14,3450.0
132192,18,17,38490.0
132192,3,55,3660.0
132192,21,42,2470.0
132192,19,59,3290.0
132193,17,18,19930.0
132193,11,36,6150.0
132193,6,46,5360.0
132193,25,13,2340.0
132194,24,13,5020.0
132194,8,34,3470.0
132194,4,13,20400.0
132194,19,42,3360.0
132195,22,13,6070.0
132195,7,34,32230.0
132195,9,25,16050.0
132196,4,50,19580.0
132196,2,21,6530.0
132196,15,17,4780.0
132196,9,34,16190.0
132196,24,29,4790.0
132197,13,59,4190.0
132197,7,46,32140.0
132198,3,42,3540.0
132198,13,13,4210.0
132198,19,34,3370.0
132198,16,24,5590.0
132198,2,17,6190.0
132199,12,34,4460.0
132199,1,34,8770.0
132199,4,17,20120.0
132199,14,21,6160.0
132199,7,50,32620.0
132200,23,34,6160.0
132200,20,25,4040.0
132200,21,50,2470.0
132201,24,17,4790.0
132201,16,33,5520.0
132201,15,38,4770.0
132201,7,42,32890.0
132201,9,46,16390.0
132202,18,42,36630.0
132202,12,25,4450.0
132202,15,42,4810.0
132202,9,46,15670.0
132202,25,55,2410.0
132202,10,34,5730.0
132203,20,38,3890.0
132203,24,46,5040.0
132203,11,30,6060.0
132203,12,55,4340.0
132203,7,34,31420.0
132204,21,17,2540.0
132204,14,25,6030.0
132204,26,59,4400.0
132204,22,34,5850.0
132204,9,38,16460.0
132205,3,59,3630.0
132205,16,42,5690.0
132205,25,59,2410.0
132205,17,12,20080.0
132205,19,50,3460.0
132205,10,59,5580.0
132206,19,34,3320.0
132206,20,17,3990.0
132206,8,25,3430.0
132206,6,17,5380.0
132206,21,21,2500.0
132207,25,14,750.0
132207,1,9,2810.0
132207,18,13,11740.0
132207,21,6,820.0
132207,26,13,1430.0
132207,12,9,1450.0
132208,5,3,1660.0
132208,24,11,1780.0
132208,8,5,1210.0
132208,18,8,13060.0
132208,6,7,1890.0
132208,20,13,1390.0
132209,4,8,7100.0
132209,18,5,13170.0
132209,3,13,1300.0
132210,8,5,1220.0
132210,21,4,850.0
132211,26,5,1530.0
132211,10,3,1930.0
132211,17,13,7340.0
132211,6,4,1810.0
132212,18,4,13040.0
132212,20,12,1400.0
132213,3,6,1260.0
132213,9,10,5780.0
132213,4,6,6940.0
132213,20,3,1390.0
132213,19,3,1210.0
132213,16,9,1940.0
132214,8,9,1360.0
132214,7,12,13070.0
132214,11,6,2410.0
132214,5,4,1890.0
132214,21,9,990.0
132214,12,13,1730.0
132215,9,8,6540.0
132215,3,4,1480.0
132215,4,10,7810.0
132215,8,4,1420.0
132215,22,11,2350.0
132216,11,14,2400.0
132216,5,3,1880.0
132216,24,11,1940.0
132217,10,5,2200.0
132217,16,7,2210.0
132217,25,11,930.0
132218,4,6,7870.0
132218,2,9,2590.0
132218,19,4,1360.0
132218,26,10,1790.0
132218,7,7,13130.0
132218,20,13,1610.0
132219,24,8,1950.0
132219,13,4,1700.0
132219,1,8,3400.0
132219,11,14,2530.0
132219,4,14,8010.0
132219,23,6,2470.0
132220,9,3,7150.0
132220,10,14,2440.0
132220,6,4,2310.0
132220,7,12,14250.0
132220,20,10,1760.0
132221,8,13,1590.0
132221,21,13,1110.0
132221,1,5,3820.0
132221,26,12,2010.0
132222,12,15,2010.0
132222,22,12,2650.0
132222,4,9,8890.0
132222,3,7,1660.0
132223,15,16,2200.0
132223,20,15,1830.0
132223,12,3,1930.0
132223,3,3,1620.0
132224,26,6,1970.0
132224,2,5,2780.0
132224,24,15,2160.0
132224,23,6,2780.0
132225,23,20,2710.0
132225,5,8,2110.0
132225,19,6,1530.0
132225,15,17,2100.0
132225,24,18,2210.0
132225,18,14,17110.0
132226,5,6,2100.0
132226,3,15,1670.0
132227,11,5,2810.0
132227,9,8,7100.0
